group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DML,13,0,5,866,0.2401369120925665,0,0.9939170219004154,4,2025,Metz,2,0,0,0.2401369120925665,1.0049719577655196,0.7275086650624871,5803,Fode Toure
season,DL,10,0,0,607,0,0,0.08937808871269226,1,2024,Le Havre,0,0,0,0,1.8735657222568989,1.7841876335442066,5803,Fode Toure
season,Sub,6,0,0,41,0,0,0,0,2023,Fulham,1,0,0,0,0.6374003142118454,0.6374003142118454,5803,Fode Toure
season,Sub,10,1,5,513,1.386620882898569,0,0.6515411213040352,4,2022,AC Milan,0,0,1,1.386620882898569,2.830296166241169,1.159484624862671,5803,Fode Toure
season,Sub,10,0,2,435,0.27218160778284073,0,0.159680699929595,5,2021,AC Milan,2,0,0,0.27218160778284073,0.8058351892977953,0.6461544930934906,5803,Fode Toure
season,DL,24,0,2,629,0.16810309886932373,3,0.8315179906785488,8,2020,Monaco,2,0,0,0.16810309886932373,4.442394569516182,4.092340372502804,5803,Fode Toure
season,DL,21,0,5,1672,0.43406810611486435,0,1.7245890758931637,17,2019,Monaco,4,0,0,0.43406810611486435,5.067156411707401,3.110597640275955,5803,Fode Toure
season,DL,18,0,4,1596,0.5046744924038649,1,1.030675183981657,7,2018,Lille,3,0,0,0.5046744924038649,4.46840756945312,3.7799634877592325,5803,Fode Toure
season,DML,18,0,4,1595,0.20641590282320976,3,2.4542182311415672,19,2018,Monaco,4,0,0,0.20641590282320976,5.562054753303528,4.494123593904078,5803,Fode Toure
season,MC,27,0,3,2068,0.1253868006169796,0,0.5633238954469562,7,2017,Lille,5,1,0,0.1253868006169796,5.06314205750823,4.769381884485483,5803,Fode Toure
