id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,player_name
14533,22,MissedShots,0.7080000305175781,0.2989999961853027,0.010067200288176537,Emmanuel Rivière,h,777,OpenPlay,2014,RightFoot,4757,Newcastle United,Manchester City,0,2,2014-08-17 16:00:00,Yoan Gouffran,TakeOn,Emmanuel Rivière
14535,30,MissedShots,0.88,0.6840000152587891,0.05155149847269058,Emmanuel Rivière,h,777,OpenPlay,2014,LeftFoot,4757,Newcastle United,Manchester City,0,2,2014-08-17 16:00:00,Rémy Cabella,Pass,Emmanuel Rivière
14536,34,MissedShots,0.9469999694824218,0.725999984741211,0.04276540130376816,Emmanuel Rivière,h,777,OpenPlay,2014,LeftFoot,4757,Newcastle United,Manchester City,0,2,2014-08-17 16:00:00,Paul Dummett,Pass,Emmanuel Rivière
14658,31,SavedShot,0.9159999847412109,0.6819999694824219,0.115898996591568,Emmanuel Rivière,a,777,OpenPlay,2014,LeftFoot,4759,Aston Villa,Newcastle United,0,0,2014-08-23 12:45:00,Rémy Cabella,Throughball,Emmanuel Rivière
15333,50,MissedShots,0.9180000305175782,0.625999984741211,0.0520704984664917,Emmanuel Rivière,a,777,OpenPlay,2014,LeftFoot,4722,Southampton,Newcastle United,4,0,2014-09-13 15:00:00,Massadio Haidara,Cross,Emmanuel Rivière
15337,77,MissedShots,0.915,0.48,0.3964039981365204,Emmanuel Rivière,a,777,OpenPlay,2014,RightFoot,4722,Southampton,Newcastle United,4,0,2014-09-13 15:00:00,Moussa Sissoko,Pass,Emmanuel Rivière
15555,4,MissedShots,0.894000015258789,0.5979999923706054,0.03151920065283775,Emmanuel Rivière,h,777,OpenPlay,2014,Head,4733,Newcastle United,Hull,2,2,2014-09-20 15:00:00,Rémy Cabella,Cross,Emmanuel Rivière
15557,8,BlockedShot,0.7909999847412109,0.49,0.04317289963364601,Emmanuel Rivière,h,777,OpenPlay,2014,RightFoot,4733,Newcastle United,Hull,2,2,2014-09-20 15:00:00,Moussa Sissoko,Pass,Emmanuel Rivière
15568,37,MissedShots,0.8959999847412109,0.375,0.019004400819540024,Emmanuel Rivière,h,777,OpenPlay,2014,Head,4733,Newcastle United,Hull,2,2,2014-09-20 15:00:00,Daryl Janmaat,Cross,Emmanuel Rivière
15569,45,BlockedShot,0.7809999847412109,0.575,0.035895198583602905,Emmanuel Rivière,h,777,OpenPlay,2014,RightFoot,4733,Newcastle United,Hull,2,2,2014-09-20 15:00:00,Paul Dummett,BallRecovery,Emmanuel Rivière
15574,56,MissedShots,0.8630000305175781,0.4909999847412109,0.0937051996588707,Emmanuel Rivière,h,777,OpenPlay,2014,LeftFoot,4733,Newcastle United,Hull,2,2,2014-09-20 15:00:00,Moussa Sissoko,Pass,Emmanuel Rivière
