id,isResult,h,a,goals,xG,datetime,forecast,season,league
14133,True,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '2', 'a': '5'}","{'h': '1.2507', 'a': '4.53244'}",2020-09-30 16:00:00,"{'w': '0.0095', 'd': '0.0348', 'l': '0.9557'}",2020,Serie_A
14134,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '0', 'a': '2'}","{'h': '1.86648', 'a': '0.812849'}",2020-09-30 16:00:00,"{'w': '0.6609', 'd': '0.2297', 'l': '0.1094'}",2020,Serie_A
14135,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '4'}","{'h': '1.80375', 'a': '1.89667'}",2020-09-30 18:45:00,"{'w': '0.354', 'd': '0.2486', 'l': '0.3974'}",2020,Serie_A
15446,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '1', 'a': '2'}","{'h': '2.02799', 'a': '2.18148'}",2020-10-02 18:45:00,"{'w': '0.3459', 'd': '0.239', 'l': '0.4151'}",2020,Serie_A
15447,True,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '4', 'a': '1'}","{'h': '1.85563', 'a': '1.5945'}",2020-10-03 13:00:00,"{'w': '0.4334', 'd': '0.2955', 'l': '0.2711'}",2020,Serie_A
15449,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '1'}","{'h': '1.66689', 'a': '0.762958'}",2020-10-03 18:45:00,"{'w': '0.6259', 'd': '0.2368', 'l': '0.1373'}",2020,Serie_A
15450,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '5', 'a': '2'}","{'h': '3.60777', 'a': '0.655559'}",2020-10-04 10:30:00,"{'w': '0.9474', 'd': '0.0418', 'l': '0.0108'}",2020,Serie_A
15451,True,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '0'}","{'h': '0.8907', 'a': '1.82239'}",2020-10-04 13:00:00,"{'w': '0.1397', 'd': '0.2386', 'l': '0.6217'}",2020,Serie_A
15452,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '1', 'a': '1'}","{'h': '1.20722', 'a': '0.719092'}",2020-10-04 13:00:00,"{'w': '0.4901', 'd': '0.3016', 'l': '0.2083'}",2020,Serie_A
15453,True,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '1', 'a': '0'}","{'h': '1.23442', 'a': '0.633776'}",2020-10-04 13:00:00,"{'w': '0.535', 'd': '0.3072', 'l': '0.1578'}",2020,Serie_A
15454,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '3', 'a': '0'}","{'h': '2.64977', 'a': '0.152433'}",2020-10-04 16:00:00,"{'w': '0.9681', 'd': '0.0297', 'l': '0.0022'}",2020,Serie_A
15456,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '4', 'a': '1'}","{'h': '1.17201', 'a': '0.640405'}",2020-10-17 13:00:00,"{'w': '0.4924', 'd': '0.31', 'l': '0.1976'}",2020,Serie_A
15457,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '2'}","{'h': '2.54683', 'a': '2.06232'}",2020-10-17 16:00:00,"{'w': '0.4905', 'd': '0.2408', 'l': '0.2687'}",2020,Serie_A
15458,True,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '3', 'a': '0'}","{'h': '1.83414', 'a': '0.454609'}",2020-10-17 16:00:00,"{'w': '0.7724', 'd': '0.1717', 'l': '0.0559'}",2020,Serie_A
15459,True,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '1'}","{'h': '1.39522', 'a': '1.58494'}",2020-10-17 18:45:00,"{'w': '0.2584', 'd': '0.3632', 'l': '0.3784'}",2020,Serie_A
15460,True,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '3', 'a': '4'}","{'h': '1.45422', 'a': '3.23668'}",2020-10-18 10:30:00,"{'w': '0.1036', 'd': '0.1312', 'l': '0.7652'}",2020,Serie_A
15461,True,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '2', 'a': '2'}","{'h': '0.925627', 'a': '1.08362'}",2020-10-18 13:00:00,"{'w': '0.2986', 'd': '0.3175', 'l': '0.3839'}",2020,Serie_A
15462,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '3'}","{'h': '1.24172', 'a': '1.79136'}",2020-10-18 13:00:00,"{'w': '0.1676', 'd': '0.3027', 'l': '0.5297'}",2020,Serie_A
15463,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '3', 'a': '2'}","{'h': '1.71631', 'a': '0.96514'}",2020-10-18 16:00:00,"{'w': '0.566', 'd': '0.2562', 'l': '0.1778'}",2020,Serie_A
15464,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '5', 'a': '2'}","{'h': '4.18819', 'a': '1.55972'}",2020-10-18 18:45:00,"{'w': '0.9125', 'd': '0.0673', 'l': '0.0202'}",2020,Serie_A
15465,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '0', 'a': '0'}","{'h': '0.88144', 'a': '0.38231'}",2020-10-19 18:45:00,"{'w': '0.4724', 'd': '0.379', 'l': '0.1486'}",2020,Serie_A
15475,True,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '3', 'a': '3'}","{'h': '1.69093', 'a': '2.08517'}",2020-10-23 18:45:00,"{'w': '0.2849', 'd': '0.2386', 'l': '0.4765'}",2020,Serie_A
15466,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '1', 'a': '3'}","{'h': '2.09742', 'a': '2.49916'}",2020-10-24 13:00:00,"{'w': '0.2696', 'd': '0.245', 'l': '0.4854'}",2020,Serie_A
15470,True,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '2'}","{'h': '0.0128508', 'a': '1.63844'}",2020-10-24 16:00:00,"{'w': '0.0018', 'd': '0.1161', 'l': '0.8821'}",2020,Serie_A
15472,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '1'}","{'h': '1.42977', 'a': '1.75593'}",2020-10-24 18:45:00,"{'w': '0.2874', 'd': '0.2646', 'l': '0.448'}",2020,Serie_A
15468,True,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '4', 'a': '2'}","{'h': '2.08322', 'a': '1.40714'}",2020-10-25 11:30:00,"{'w': '0.5478', 'd': '0.2381', 'l': '0.2141'}",2020,Serie_A
15467,True,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '2'}","{'h': '0.650046', 'a': '2.26936'}",2020-10-25 14:00:00,"{'w': '0.0633', 'd': '0.1599', 'l': '0.7768'}",2020,Serie_A
15474,True,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '2'}","{'h': '3.67014', 'a': '0.965076'}",2020-10-25 14:00:00,"{'w': '0.9102', 'd': '0.0615', 'l': '0.0283'}",2020,Serie_A
15469,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '3', 'a': '2'}","{'h': '1.20434', 'a': '2.6861'}",2020-10-25 17:00:00,"{'w': '0.0645', 'd': '0.1673', 'l': '0.7682'}",2020,Serie_A
15471,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '1', 'a': '1'}","{'h': '2.17723', 'a': '0.599908'}",2020-10-25 19:45:00,"{'w': '0.7667', 'd': '0.1663', 'l': '0.067'}",2020,Serie_A
15473,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '3', 'a': '3'}","{'h': '2.81817', 'a': '2.35903'}",2020-10-26 19:45:00,"{'w': '0.4821', 'd': '0.2365', 'l': '0.2814'}",2020,Serie_A
15477,True,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '2'}","{'h': '0.524608', 'a': '3.49595'}",2020-10-31 14:00:00,"{'w': '0.01', 'd': '0.0419', 'l': '0.9481'}",2020,Serie_A
15478,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '2', 'a': '2'}","{'h': '3.0518', 'a': '0.760875'}",2020-10-31 17:00:00,"{'w': '0.8768', 'd': '0.0923', 'l': '0.0309'}",2020,Serie_A
15476,True,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '3', 'a': '2'}","{'h': '1.46614', 'a': '1.26683'}",2020-10-31 19:45:00,"{'w': '0.4093', 'd': '0.2675', 'l': '0.3232'}",2020,Serie_A
15484,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '2'}","{'h': '0.956217', 'a': '1.02378'}",2020-11-01 11:30:00,"{'w': '0.309', 'd': '0.3707', 'l': '0.3203'}",2020,Serie_A
15482,True,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '4'}","{'h': '0.546346', 'a': '2.88171'}",2020-11-01 14:00:00,"{'w': '0.0198', 'd': '0.0643', 'l': '0.9159'}",2020,Serie_A
15483,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '3', 'a': '4'}","{'h': '2.4688', 'a': '1.75598'}",2020-11-01 14:00:00,"{'w': '0.5619', 'd': '0.2437', 'l': '0.1944'}",2020,Serie_A
15479,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '0', 'a': '2'}","{'h': '2.14387', 'a': '1.52493'}",2020-11-01 17:00:00,"{'w': '0.5119', 'd': '0.2614', 'l': '0.2267'}",2020,Serie_A
15480,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '2', 'a': '0'}","{'h': '3.6279', 'a': '0.37308'}",2020-11-01 17:00:00,"{'w': '0.9729', 'd': '0.0232', 'l': '0.0039'}",2020,Serie_A
15481,True,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '1'}","{'h': '0.858208', 'a': '1.18373'}",2020-11-01 19:45:00,"{'w': '0.2449', 'd': '0.3115', 'l': '0.4436'}",2020,Serie_A
15485,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '3', 'a': '1'}","{'h': '2.51742', 'a': '1.60386'}",2020-11-02 19:45:00,"{'w': '0.6077', 'd': '0.2066', 'l': '0.1857'}",2020,Serie_A
15448,True,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '1', 'a': '2'}","{'h': '1.18572', 'a': '0.444269'}",2020-11-04 18:00:00,"{'w': '0.5602', 'd': '0.3092', 'l': '0.1306'}",2020,Serie_A
15494,True,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '0'}","{'h': '0.0834694', 'a': '0.0917939'}",2020-11-06 19:45:00,"{'w': '0.0737', 'd': '0.8439', 'l': '0.0824'}",2020,Serie_A
15489,True,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '2', 'a': '0'}","{'h': '1.89967', 'a': '0.134345'}",2020-11-07 14:00:00,"{'w': '0.8884', 'd': '0.1009', 'l': '0.0107'}",2020,Serie_A
15487,True,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '0', 'a': '3'}","{'h': '0.251291', 'a': '1.45194'}",2020-11-07 17:00:00,"{'w': '0.0528', 'd': '0.2216', 'l': '0.7256'}",2020,Serie_A
15493,True,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '0'}","{'h': '0.131692', 'a': '0.814627'}",2020-11-07 19:45:00,"{'w': '0.0544', 'd': '0.3935', 'l': '0.5521'}",2020,Serie_A
15491,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '1'}","{'h': '1.07713', 'a': '1.27201'}",2020-11-08 11:30:00,"{'w': '0.29', 'd': '0.2961', 'l': '0.4139'}",2020,Serie_A
15486,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '1', 'a': '1'}","{'h': '0.955473', 'a': '0.815144'}",2020-11-08 14:00:00,"{'w': '0.3608', 'd': '0.3674', 'l': '0.2718'}",2020,Serie_A
15490,True,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '3'}","{'h': '0.64745', 'a': '3.49225'}",2020-11-08 14:00:00,"{'w': '0.0155', 'd': '0.0543', 'l': '0.9302'}",2020,Serie_A
15495,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '0', 'a': '0'}","{'h': '0.235946', 'a': '0.300792'}",2020-11-08 14:00:00,"{'w': '0.1606', 'd': '0.6276', 'l': '0.2118'}",2020,Serie_A
15488,True,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '1'}","{'h': '0.729048', 'a': '1.40583'}",2020-11-08 17:00:00,"{'w': '0.1558', 'd': '0.3015', 'l': '0.5427'}",2020,Serie_A
15492,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '2', 'a': '2'}","{'h': '3.65495', 'a': '2.20988'}",2020-11-08 19:45:00,"{'w': '0.6899', 'd': '0.1757', 'l': '0.1344'}",2020,Serie_A
15496,True,"{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '2'}","{'h': '0.432377', 'a': '1.79345'}",2020-11-21 14:00:00,"{'w': '0.0684', 'd': '0.1942', 'l': '0.7374'}",2020,Serie_A
15503,True,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '0'}","{'h': '0.594898', 'a': '2.20038'}",2020-11-21 17:00:00,"{'w': '0.0567', 'd': '0.1447', 'l': '0.7986'}",2020,Serie_A
15499,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '0'}","{'h': '2.54799', 'a': '0.0831584'}",2020-11-21 19:45:00,"{'w': '0.943', 'd': '0.0532', 'l': '0.0038'}",2020,Serie_A
15497,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'h': '0', 'a': '1'}","{'h': '1.21172', 'a': '0.565303'}",2020-11-22 11:30:00,"{'w': '0.5635', 'd': '0.2942', 'l': '0.1423'}",2020,Serie_A
15498,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '4', 'a': '2'}","{'h': '3.74566', 'a': '1.97826'}",2020-11-22 14:00:00,"{'w': '0.7835', 'd': '0.1351', 'l': '0.0814'}",2020,Serie_A
15501,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '3', 'a': '0'}","{'h': '3.20915', 'a': '0.0318982'}",2020-11-22 14:00:00,"{'w': '0.9848', 'd': '0.0146', 'l': '0.0006'}",2020,Serie_A
15502,True,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '2'}","{'h': '0.817944', 'a': '1.73409'}",2020-11-22 14:00:00,"{'w': '0.1319', 'd': '0.238', 'l': '0.6301'}",2020,Serie_A
15505,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '0', 'a': '2'}","{'h': '1.3932', 'a': '0.51'}",2020-11-22 14:00:00,"{'w': '0.6225', 'd': '0.258', 'l': '0.1195'}",2020,Serie_A
15504,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '0'}","{'h': '0.413067', 'a': '0.731116'}",2020-11-22 17:00:00,"{'w': '0.1749', 'd': '0.4124', 'l': '0.4127'}",2020,Serie_A
15500,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '3'}","{'h': '1.8847', 'a': '1.83664'}",2020-11-22 19:45:00,"{'w': '0.381', 'd': '0.2584', 'l': '0.3606'}",2020,Serie_A
15514,True,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '3'}","{'h': '0.753035', 'a': '1.49985'}",2020-11-28 14:00:00,"{'w': '0.1525', 'd': '0.2622', 'l': '0.5853'}",2020,Serie_A
15507,True,"{'id': '222', 'title': 'Benevento', 'short_title': 'BEN'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '1'}","{'h': '0.439998', 'a': '1.64625'}",2020-11-28 17:00:00,"{'w': '0.0728', 'd': '0.2185', 'l': '0.7087'}",2020,Serie_A
15506,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '0', 'a': '2'}","{'h': '1.20139', 'a': '1.78911'}",2020-11-28 19:45:00,"{'w': '0.1923', 'd': '0.2562', 'l': '0.5515'}",2020,Serie_A
15511,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '3'}","{'h': '1.22788', 'a': '1.42863'}",2020-11-29 11:30:00,"{'w': '0.2748', 'd': '0.3267', 'l': '0.3985'}",2020,Serie_A
15508,True,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '115', 'title': 'Crotone', 'short_title': 'CRO'}","{'h': '1', 'a': '0'}","{'h': '1.80058', 'a': '0.401219'}",2020-11-29 14:00:00,"{'w': '0.83', 'd': '0.1428', 'l': '0.0272'}",2020,Serie_A
15512,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '2', 'a': '0'}","{'h': '2.85768', 'a': '0.602734'}",2020-11-29 14:00:00,"{'w': '0.9131', 'd': '0.0684', 'l': '0.0185'}",2020,Serie_A
