id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,player_name
34942,2,MissedShots,0.9,0.4640000152587891,0.06764580309391022,Lucas Pérez,h,1700,FromCorner,2014,Head,5770,Deportivo La Coruna,Valencia,3,0,2014-10-19 16:00:00,Haris Medunjanin,Cross,Lucas Pérez
34952,42,Goal,0.9519999694824218,0.71,0.06751280277967453,Lucas Pérez,h,1700,OpenPlay,2014,LeftFoot,5770,Deportivo La Coruna,Valencia,3,0,2014-10-19 16:00:00,Ivan Cavaleiro,HeadPass,Lucas Pérez
37798,37,Goal,0.9030000305175782,0.505,0.5001580119132996,Lucas Pérez,h,1700,OpenPlay,2014,LeftFoot,5677,Deportivo La Coruna,Granada,2,2,2015-01-25 11:00:00,Sidnei,Pass,Lucas Pérez
38523,0,MissedShots,0.89,0.7340000152587891,0.03362319990992546,Lucas Pérez,a,1700,OpenPlay,2014,LeftFoot,5682,Rayo Vallecano,Deportivo La Coruna,1,2,2015-01-30 19:45:00,Luisinho,Chipped,Lucas Pérez
40887,36,MissedShots,0.845,0.7319999694824219,0.04772159829735756,Lucas Pérez,h,1700,OpenPlay,2014,LeftFoot,5608,Deportivo La Coruna,Eibar,2,0,2015-02-06 19:45:00,,TakeOn,Lucas Pérez
40890,51,Goal,0.8330000305175781,0.5220000076293946,0.3963110148906708,Lucas Pérez,h,1700,OpenPlay,2014,LeftFoot,5608,Deportivo La Coruna,Eibar,2,0,2015-02-06 19:45:00,,Aerial,Lucas Pérez
41103,10,SavedShot,0.755,0.46599998474121096,0.02493170090019703,Lucas Pérez,a,1700,OpenPlay,2014,LeftFoot,5620,Real Madrid,Deportivo La Coruna,2,0,2015-02-14 17:00:00,Oriol Riera,Pass,Lucas Pérez
41118,51,MissedShots,0.8590000152587891,0.6079999923706054,0.03852910175919533,Lucas Pérez,a,1700,FromCorner,2014,LeftFoot,5620,Real Madrid,Deportivo La Coruna,2,0,2015-02-14 17:00:00,Ivan Cavaleiro,Cross,Lucas Pérez
41376,3,SavedShot,0.8630000305175781,0.4370000076293945,0.07285279780626297,Lucas Pérez,h,1700,OpenPlay,2014,LeftFoot,5632,Deportivo La Coruna,Celta Vigo,0,2,2015-02-21 21:00:00,,None,Lucas Pérez
41379,9,MissedShots,0.7219999694824218,0.4779999923706055,0.010329999960958958,Lucas Pérez,h,1700,OpenPlay,2014,LeftFoot,5632,Deportivo La Coruna,Celta Vigo,0,2,2015-02-21 21:00:00,,Aerial,Lucas Pérez
