id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,player_name
405872,67,MissedShots,0.855999984741211,0.3659999847412109,0.037845201790332794,Jeremie Frimpong,a,9328,OpenPlay,2020,LeftFoot,15336,Augsburg,Bayer Leverkusen,1,1,2021-02-21 12:30:00,Timothy Fosu-Mensah,Cross,Jeremie Frimpong
405874,74,MissedShots,0.904000015258789,0.3120000076293945,0.04723320156335831,Jeremie Frimpong,a,9328,SetPiece,2020,RightFoot,15336,Augsburg,Bayer Leverkusen,1,1,2021-02-21 12:30:00,,None,Jeremie Frimpong
410320,91,MissedShots,0.899000015258789,0.39,0.05964969843626022,Jeremie Frimpong,h,9328,FromCorner,2020,LeftFoot,15358,Bayer Leverkusen,Arminia Bielefeld,1,2,2021-03-14 12:30:00,Florian Wirtz,Pass,Jeremie Frimpong
433231,1,MissedShots,0.759000015258789,0.2560000038146973,0.017262399196624756,Jeremie Frimpong,h,9328,OpenPlay,2021,RightFoot,17563,Bayer Leverkusen,Mainz 05,1,0,2021-09-25 13:30:00,Kerem Demirbay,Pass,Jeremie Frimpong
435819,59,MissedShots,0.8119999694824219,0.37400001525878906,0.05624990165233612,Jeremie Frimpong,a,9328,OpenPlay,2021,LeftFoot,17571,Arminia Bielefeld,Bayer Leverkusen,0,4,2021-10-03 17:30:00,Odilon Kossounou,Pass,Jeremie Frimpong
435821,66,MissedShots,0.735,0.46700000762939453,0.017292499542236328,Jeremie Frimpong,a,9328,SetPiece,2021,LeftFoot,17571,Arminia Bielefeld,Bayer Leverkusen,0,4,2021-10-03 17:30:00,Florian Wirtz,Pass,Jeremie Frimpong
436920,44,SavedShot,0.7830000305175782,0.32299999237060545,0.022585099563002586,Jeremie Frimpong,h,9328,OpenPlay,2021,LeftFoot,17585,Bayer Leverkusen,Bayern Munich,1,5,2021-10-17 13:30:00,,TakeOn,Jeremie Frimpong
438383,24,ShotOnPost,0.8969999694824219,0.3110000038146973,0.10800100117921829,Jeremie Frimpong,a,9328,OpenPlay,2021,RightFoot,17589,FC Cologne,Bayer Leverkusen,2,2,2021-10-24 13:30:00,Florian Wirtz,Pass,Jeremie Frimpong
444810,63,Goal,0.9109999847412109,0.3,0.06831549853086472,Jeremie Frimpong,a,9328,OpenPlay,2021,RightFoot,17631,RasenBallsport Leipzig,Bayer Leverkusen,1,3,2021-11-28 16:30:00,Moussa Diaby,Pass,Jeremie Frimpong
454477,17,SavedShot,0.955,0.3160000038146973,0.0783051997423172,Jeremie Frimpong,h,9328,OpenPlay,2021,LeftFoot,17693,Bayer Leverkusen,Augsburg,5,1,2022-01-22 14:30:00,,Dispossessed,Jeremie Frimpong
