group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,AMR,29,1,14,2443,2.5538895074278116,4,3.50098211504519,21,2025,Lyon,5,1,1,1.7937943432480097,11.776218626648188,7.495480893179774,1750,Ainsley Maitland-Niles
season,Sub,32,1,22,1943,2.4820930119603872,4,4.4778512585908175,28,2024,Lyon,1,0,1,2.4820930119603872,14.177222918719053,8.579877279698849,1750,Ainsley Maitland-Niles
season,Sub,23,1,18,1440,3.2190229715779424,4,1.913672556169331,18,2023,Lyon,1,1,0,2.458927829749882,6.2861070185899734,5.338687606155872,1750,Ainsley Maitland-Niles
season,Sub,22,0,1,1395,0.013740300200879574,0,0.48331243358552456,10,2022,Southampton,3,0,0,0.013740300200879574,3.216860962100327,3.123183621093631,1750,Ainsley Maitland-Niles
season,DR,8,0,3,500,0.2670712936669588,0,0.35093370638787746,5,2021,Roma,0,0,0,0.2670712936669588,2.0108485724776983,1.4937861803919077,1750,Ainsley Maitland-Niles
season,Sub,8,0,2,251,0.029720098711550236,0,0.22736240178346634,3,2021,Arsenal,0,0,0,0.029720098711550236,0.6360606998205185,0.38906870782375336,1750,Ainsley Maitland-Niles
season,MC,15,0,10,1236,0.6947165969759226,0,0.7405487895011902,4,2020,West Bromwich Albion,2,0,0,0.6947165969759226,3.563922967761755,2.803203374147415,1750,Ainsley Maitland-Niles
season,DML,11,0,2,483,0.10147440060973167,0,0.08144230209290981,2,2020,Arsenal,0,0,0,0.10147440060973167,2.4045515954494476,2.2486816067248583,1750,Ainsley Maitland-Niles
season,DR,20,0,4,1372,0.5084082968533039,2,1.6460967063903809,11,2019,Arsenal,4,1,0,0.5084082968533039,5.15650237724185,3.5671484656631947,1750,Ainsley Maitland-Niles
season,DL,16,1,5,976,1.015497699379921,1,1.0627507232129574,6,2018,Arsenal,1,1,1,1.015497699379921,4.286457806825638,2.369580402970314,1750,Ainsley Maitland-Niles
season,Sub,15,0,5,908,0.2005000989884138,0,0.9780506305396557,8,2017,Arsenal,1,0,0,0.2005000989884138,5.208638619631529,4.680087383836508,1750,Ainsley Maitland-Niles
season,Sub,1,0,0,1,0,0,0,0,2016,Arsenal,0,0,0,0,0,0,1750,Ainsley Maitland-Niles
season,Sub,1,0,0,1,0,0,0,0,2014,Arsenal,0,0,0,0,0,0,1750,Ainsley Maitland-Niles
