team,team_id,season,league,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
Bayern Munich,117,2020,Bundesliga,h,4.62088,0.14975,3.86311,0.14975,"{'att': 203, 'def': 32}","{'att': 380, 'def': 15}",24,3,8,0,2.989,w,2020-09-18 18:30:00,1,0,0,3,3.7133599999999998
Bayern Munich,117,2020,Bundesliga,a,1.17311,2.52339,1.17311,1.76562,"{'att': 99, 'def': 17}","{'att': 341, 'def': 26}",11,6,1,4,0.5204,l,2020-09-27 13:30:00,0,0,1,0,-0.5925099999999999
Bayern Munich,117,2020,Bundesliga,h,3.99311,1.24509,3.23533,1.24509,"{'att': 157, 'def': 38}","{'att': 280, 'def': 23}",11,1,4,3,2.815,w,2020-10-04 16:00:00,1,0,0,3,1.9902399999999998
Bayern Munich,117,2020,Bundesliga,a,3.29447,1.21235,3.29447,1.21235,"{'att': 223, 'def': 30}","{'att': 416, 'def': 12}",16,4,4,1,2.6202,w,2020-10-17 16:30:00,1,0,0,3,2.0821199999999997
Bayern Munich,117,2020,Bundesliga,h,3.80823,0.429229,3.80823,0.429229,"{'att': 220, 'def': 22}","{'att': 372, 'def': 22}",12,1,5,0,2.92,w,2020-10-24 13:30:00,1,0,0,3,3.379001
Bayern Munich,117,2020,Bundesliga,a,0.992927,0.681548,0.23515,0.681548,"{'att': 207, 'def': 36}","{'att': 404, 'def': 14}",9,2,2,1,1.7206,w,2020-10-31 14:30:00,1,0,0,3,-0.4463980000000001
Bayern Munich,117,2020,Bundesliga,a,1.33621,2.30881,1.33621,2.30881,"{'att': 302, 'def': 34}","{'att': 252, 'def': 21}",7,9,3,2,0.7124,w,2020-11-07 17:30:00,1,0,0,3,-0.9725999999999999
Bayern Munich,117,2020,Bundesliga,h,1.6736,1.63104,1.6736,1.63104,"{'att': 129, 'def': 33}","{'att': 266, 'def': 16}",18,4,1,1,1.3699,d,2020-11-21 14:30:00,0,1,0,1,0.04255999999999993
Bayern Munich,117,2020,Bundesliga,a,0.889035,1.38666,0.889035,1.38666,"{'att': 250, 'def': 34}","{'att': 333, 'def': 23}",11,5,3,1,0.9438,w,2020-11-28 14:30:00,1,0,0,3,-0.497625
Bayern Munich,117,2020,Bundesliga,h,1.00047,1.56492,1.00047,1.56492,"{'att': 237, 'def': 19}","{'att': 345, 'def': 15}",6,1,3,3,0.8611,d,2020-12-05 17:30:00,0,1,0,1,-0.5644500000000001
Bayern Munich,117,2020,Bundesliga,a,1.06474,1.08682,1.06474,1.08682,"{'att': 149, 'def': 24}","{'att': 352, 'def': 12}",7,1,1,1,1.3262,d,2020-12-12 17:30:00,0,1,0,1,-0.022079999999999878
Bayern Munich,117,2020,Bundesliga,h,1.26746,1.10816,1.26746,1.10816,"{'att': 185, 'def': 31}","{'att': 282, 'def': 22}",6,6,2,1,1.4901,w,2020-12-16 19:30:00,1,0,0,3,0.1593
Bayern Munich,117,2020,Bundesliga,a,1.41401,0.307742,1.41401,0.307742,"{'att': 322, 'def': 20}","{'att': 297, 'def': 29}",9,5,2,1,2.3054,w,2020-12-19 17:30:00,1,0,0,3,1.106268
Bayern Munich,117,2020,Bundesliga,h,4.11014,1.1937,3.35237,1.1937,"{'att': 150, 'def': 30}","{'att': 463, 'def': 12}",22,2,5,2,2.8257,w,2021-01-03 17:00:00,1,0,0,3,2.15867
Bayern Munich,117,2020,Bundesliga,a,1.32717,0.96923,0.569395,0.96923,"{'att': 222, 'def': 25}","{'att': 439, 'def': 19}",8,4,2,3,1.6835,l,2021-01-08 19:30:00,0,0,1,0,-0.39983500000000005
Bayern Munich,117,2020,Bundesliga,h,3.01697,0.76215,3.01697,0.76215,"{'att': 203, 'def': 14}","{'att': 289, 'def': 21}",16,7,2,1,2.7284,w,2021-01-17 14:30:00,1,0,0,3,2.25482
Bayern Munich,117,2020,Bundesliga,a,1.98194,1.21994,1.22416,0.462239,"{'att': 160, 'def': 23}","{'att': 292, 'def': 26}",18,3,1,0,1.9754,w,2021-01-20 19:30:00,1,0,0,3,0.7619209999999998
Bayern Munich,117,2020,Bundesliga,a,3.12798,0.937959,3.12798,0.937959,"{'att': 205, 'def': 39}","{'att': 262, 'def': 10}",15,2,4,0,2.6167,w,2021-01-24 14:30:00,1,0,0,3,2.1900209999999998
Bayern Munich,117,2020,Bundesliga,h,1.94572,1.87397,1.94572,1.87397,"{'att': 214, 'def': 17}","{'att': 347, 'def': 17}",8,10,4,1,1.4372,w,2021-01-30 14:30:00,1,0,0,3,0.07174999999999998
Bayern Munich,117,2020,Bundesliga,a,1.8015,1.24698,1.04373,1.24698,"{'att': 193, 'def': 28}","{'att': 290, 'def': 22}",10,3,1,0,1.7917,w,2021-02-05 19:30:00,1,0,0,3,-0.20324999999999993
Bayern Munich,117,2020,Bundesliga,h,2.29294,1.71797,2.29294,1.71797,"{'att': 199, 'def': 26}","{'att': 336, 'def': 17}",6,5,3,3,1.8048999999999997,d,2021-02-15 19:30:00,0,1,0,1,0.5749700000000002
Bayern Munich,117,2020,Bundesliga,a,1.5483,1.9074,1.5483,1.9074,"{'att': 199, 'def': 18}","{'att': 307, 'def': 27}",12,4,1,2,1.095,l,2021-02-20 14:30:00,0,0,1,0,-0.3591
Bayern Munich,117,2020,Bundesliga,h,2.40221,0.985369,2.40221,0.985369,"{'att': 293, 'def': 23}","{'att': 372, 'def': 25}",7,9,5,1,2.3728000000000002,w,2021-02-27 14:30:00,1,0,0,3,1.4168410000000002
Bayern Munich,117,2020,Bundesliga,h,2.69537,0.723629,1.93759,0.723629,"{'att': 209, 'def': 25}","{'att': 348, 'def': 18}",20,3,4,2,2.7199999999999998,w,2021-03-06 17:30:00,1,0,0,3,1.2139609999999998
Bayern Munich,117,2020,Bundesliga,a,3.96745,0.76636,3.96745,0.76636,"{'att': 306, 'def': 40}","{'att': 326, 'def': 7}",25,5,3,1,2.9039,w,2021-03-13 14:30:00,1,0,0,3,3.2010899999999998
Bayern Munich,117,2020,Bundesliga,h,2.6153,1.12324,2.6153,1.12324,"{'att': 321, 'def': 21}","{'att': 261, 'def': 31}",14,9,4,0,2.3682,w,2021-03-20 14:30:00,1,0,0,3,1.49206
Bayern Munich,117,2020,Bundesliga,a,0.597457,0.486813,0.597457,0.486813,"{'att': 306, 'def': 36}","{'att': 300, 'def': 31}",6,10,1,0,1.3961999999999999,w,2021-04-03 16:30:00,1,0,0,3,0.11064400000000002
Bayern Munich,117,2020,Bundesliga,h,0.809251,0.908459,0.809251,0.908459,"{'att': 247, 'def': 26}","{'att': 357, 'def': 18}",9,2,1,1,1.1896,d,2021-04-10 13:30:00,0,1,0,1,-0.09920799999999996
Bayern Munich,117,2020,Bundesliga,a,1.72716,1.25011,1.72716,1.25011,"{'att': 264, 'def': 28}","{'att': 285, 'def': 36}",10,7,3,2,1.7127999999999999,w,2021-04-17 13:30:00,1,0,0,3,0.47705
Bayern Munich,117,2020,Bundesliga,h,1.89266,0.540312,1.89266,0.540312,"{'att': 245, 'def': 31}","{'att': 377, 'def': 25}",11,5,2,0,2.4595000000000002,w,2021-04-20 18:30:00,1,0,0,3,1.352348
Bayern Munich,117,2020,Bundesliga,a,1.16918,1.1149,1.16918,1.1149,"{'att': 92, 'def': 27}","{'att': 333, 'def': 23}",9,1,1,2,1.336,l,2021-04-24 13:30:00,0,0,1,0,0.054280000000000106
Bayern Munich,117,2020,Bundesliga,h,3.02349,0.806609,2.26572,0.806609,"{'att': 287, 'def': 27}","{'att': 391, 'def': 28}",22,9,6,0,2.6943,w,2021-05-08 16:30:00,1,0,0,3,1.459111
Bayern Munich,117,2020,Bundesliga,a,2.49234,0.964354,1.73457,0.964354,"{'att': 235, 'def': 23}","{'att': 358, 'def': 22}",6,7,2,2,2.4777,d,2021-05-15 13:30:00,0,1,0,1,0.7702159999999999
Bayern Munich,117,2020,Bundesliga,h,4.85963,1.73838,4.85963,0.980606,"{'att': 134, 'def': 18}","{'att': 327, 'def': 17}",23,2,5,2,2.8591,w,2021-05-22 13:30:00,1,0,0,3,3.8790240000000002
Bayer Leverkusen,119,2020,Bundesliga,a,0.441229,1.27652,0.441229,1.27652,"{'att': 190, 'def': 16}","{'att': 361, 'def': 31}",8,7,0,0,0.5738,d,2020-09-20 16:00:00,0,1,0,1,-0.8352910000000001
Bayer Leverkusen,119,2020,Bundesliga,h,0.91247,1.20453,0.91247,1.20453,"{'att': 210, 'def': 31}","{'att': 362, 'def': 29}",5,3,1,1,1.0813,d,2020-09-26 13:30:00,0,1,0,1,-0.2920600000000001
Bayer Leverkusen,119,2020,Bundesliga,a,1.69772,0.799979,1.69772,0.799979,"{'att': 237, 'def': 30}","{'att': 286, 'def': 23}",4,5,1,1,2.1,d,2020-10-03 13:30:00,0,1,0,1,0.8977409999999999
