group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DL,30,0,13,1767,0.6594502292573452,5,3.0169610045850277,25,2025,Aston Villa,3,0,0,0.6594502292573452,5.493407776579261,4.105402326211333,1823,Lucas Digne
season,DL,32,0,13,2413,0.7811353597790003,4,6.966049259528518,36,2024,Aston Villa,4,0,0,0.7811353597790003,8.990315483883023,6.626998363062739,1823,Lucas Digne
season,DL,33,1,20,2406,1.2978818826377392,3,2.9300744011998177,37,2023,Aston Villa,7,0,1,1.2978818826377392,10.579740032553673,9.227116078138351,1823,Lucas Digne
season,DL,28,1,8,1494,0.4971364550292492,0,1.567529585212469,18,2022,Aston Villa,5,0,1,0.4971364550292492,4.502802707254887,3.2010582676157355,1823,Lucas Digne
season,DL,16,0,9,1276,0.49789660796523094,4,1.8893178068101406,30,2021,Aston Villa,2,0,0,0.49789660796523094,4.2967984937131405,2.9582636998966336,1823,Lucas Digne
season,DL,13,0,9,1170,0.36331519670784473,0,1.630468006245792,22,2021,Everton,4,0,0,0.36331519670784473,2.974281582981348,2.3469532225281,1823,Lucas Digne
season,DL,30,0,13,2683,0.46404345985502005,7,5.960711717605591,45,2020,Everton,2,1,0,0.46404345985502005,10.744328988716006,6.58903550170362,1823,Lucas Digne
season,DL,35,0,29,3044,1.2571895029395819,7,6.390029456466436,72,2019,Everton,6,0,0,1.2571895029395819,8.197328303009272,5.132400823757052,1823,Lucas Digne
season,Sub,35,4,34,2968,1.1999895963817835,4,7.708522620610893,71,2018,Everton,5,1,4,1.1999895963817835,9.515078864991665,5.531665774062276,1823,Lucas Digne
season,Sub,12,0,2,702,0.32503360882401466,2,1.7537755146622658,6,2017,Barcelona,2,0,0,0.32503360882401466,4.906430575996637,2.9184551164507866,1823,Lucas Digne
season,Sub,17,0,5,1177,0.5742741087451577,0,0.9306230917572975,10,2016,Barcelona,3,0,0,0.5742741087451577,6.961285978555679,6.098518889397383,1823,Lucas Digne
season,DL,33,3,15,2857,1.1803679801523685,3,2.908223402686417,27,2015,Roma,4,0,3,1.1803679801523685,10.825072027742863,8.282156337983906,1823,Lucas Digne
season,DL,15,0,5,1270,0.2980755027383566,1,1.5401537204161286,8,2014,Paris Saint Germain,1,0,0,0.2980755027383566,5.671457417309284,4.734026812016964,1823,Lucas Digne
