group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,17,4,27,868,1.9667596966028214,2,0.85405451990664,14,2022,Hertha Berlin,0,0,4,1.9667596966028214,3.420882146805525,1.046367907896638,1524,Stevan Jovetic
season,FWL,18,6,44,1021,5.074164189398289,1,1.4073795210570097,15,2021,Hertha Berlin,4,0,6,5.074164189398289,5.936674462631345,2.524213008582592,1524,Stevan Jovetic
season,Sub,29,6,45,763,5.76097253151238,0,0.45607830211520195,11,2020,Monaco,1,0,6,5.00087751634419,6.371641047298908,2.33335080742836,1524,Stevan Jovetic
season,Sub,9,2,22,465,1.28993109613657,0,0.4235699884593487,6,2019,Monaco,2,1,2,1.28993109613657,1.9408106012269855,0.8973262198269367,1524,Stevan Jovetic
season,FW,8,2,20,393,1.8596995119005442,0,0.8142671994864941,6,2018,Monaco,1,0,2,1.8596995119005442,2.9918670300394297,1.063714761286974,1524,Stevan Jovetic
season,Sub,15,8,35,746,6.154983628541231,1,0.4828283991664648,8,2017,Monaco,1,0,8,6.154983628541231,8.861549945548177,2.5821572970598936,1524,Stevan Jovetic
season,Sub,21,6,58,1207,6.760800654068589,4,2.9495204919949174,22,2016,Sevilla,4,0,6,6.017524594441056,9.399472014978528,3.4985637674108148,1524,Stevan Jovetic
season,Sub,5,0,0,63,0,0,0.015713199973106384,1,2016,Inter,1,0,0,0,0.19503310322761536,0.19503310322761536,1524,Stevan Jovetic
season,Sub,26,6,70,1533,8.354862606152892,2,2.3500612964853644,32,2015,Inter,4,0,5,7.593562638387084,15.507415203377604,7.032301769591868,1524,Stevan Jovetic
season,FW,17,5,38,791,3.329762941226363,3,1.8126017600297928,15,2014,Manchester City,0,0,5,3.329762941226363,6.67377707362175,3.645845824852586,1524,Stevan Jovetic
