goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_id,player_name
0,0,0,5,Sub,Newcastle United,Nottingham Forest,2,0,2022-08-06,18206,2022,539481,0,0,0,0,0,0,0,10761,Alex Mighten
