team,team_id,season,league,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
Bayern Munich,117,2024,Bundesliga,a,2.17538,2.08125,2.17538,1.32348,"{'att': 114, 'def': 16}","{'att': 392, 'def': 28}",9,3,3,2,1.418,w,2024-08-25 13:30:00,1,0,0,3,0.8519000000000001
Bayern Munich,117,2024,Bundesliga,h,1.62797,0.970892,0.87019,0.213115,"{'att': 187, 'def': 20}","{'att': 468, 'def': 26}",12,4,2,0,1.9385000000000001,w,2024-09-01 15:30:00,1,0,0,3,0.6570750000000001
Bayern Munich,117,2024,Bundesliga,a,4.13442,0.299776,3.37664,0.299776,"{'att': 204, 'def': 19}","{'att': 468, 'def': 27}",11,3,6,1,2.9657999999999998,w,2024-09-14 16:30:00,1,0,0,3,3.076864
Bayern Munich,117,2024,Bundesliga,a,3.34451,0.0,3.34451,0.0,"{'att': 234, 'def': 32}","{'att': 490, 'def': 14}",25,7,5,0,2.9704,w,2024-09-21 13:30:00,1,0,0,3,3.34451
Bayern Munich,117,2024,Bundesliga,h,1.19457,0.0870163,1.19457,0.0870163,"{'att': 176, 'def': 25}","{'att': 397, 'def': 17}",7,0,1,1,2.3864,d,2024-09-28 16:30:00,0,1,0,1,1.1075537
Bayern Munich,117,2024,Bundesliga,a,2.83119,1.49515,2.83119,1.49515,"{'att': 210, 'def': 28}","{'att': 394, 'def': 16}",24,2,3,3,2.2485,d,2024-10-06 15:30:00,0,1,0,1,1.33604
Bayern Munich,117,2024,Bundesliga,h,3.61889,0.286656,3.61889,0.286656,"{'att': 213, 'def': 20}","{'att': 422, 'def': 17}",16,2,4,0,2.9616000000000002,w,2024-10-19 16:30:00,1,0,0,3,3.3322339999999997
Bayern Munich,117,2024,Bundesliga,a,3.1499,0.205046,3.1499,0.205046,"{'att': 154, 'def': 12}","{'att': 454, 'def': 29}",16,1,5,0,2.8958999999999997,w,2024-10-27 14:30:00,1,0,0,3,2.9448540000000003
Bayern Munich,117,2024,Bundesliga,h,2.76181,0.4664,2.00403,0.4664,"{'att': 146, 'def': 21}","{'att': 469, 'def': 14}",14,7,3,0,2.8012,w,2024-11-02 14:30:00,1,0,0,3,1.5376300000000003
Bayern Munich,117,2024,Bundesliga,a,1.67296,0.0751538,1.67296,0.0751538,"{'att': 157, 'def': 25}","{'att': 465, 'def': 14}",9,3,1,0,2.6903,w,2024-11-09 14:30:00,1,0,0,3,1.5978062
Bayern Munich,117,2024,Bundesliga,h,4.02659,0.149096,2.51104,0.149096,"{'att': 120, 'def': 19}","{'att': 393, 'def': 7}",22,0,3,0,2.9886,w,2024-11-22 19:30:00,1,0,0,3,2.361944
Bayern Munich,117,2024,Bundesliga,a,1.83117,0.55981,1.83117,0.55981,"{'att': 172, 'def': 28}","{'att': 340, 'def': 28}",8,4,1,1,2.3749999999999996,d,2024-11-30 17:30:00,0,1,0,1,1.27136
Bayern Munich,117,2024,Bundesliga,h,3.08538,1.16879,3.08538,1.16879,"{'att': 119, 'def': 25}","{'att': 504, 'def': 9}",21,3,4,2,2.5825,w,2024-12-07 14:30:00,1,0,0,3,1.9165899999999998
Bayern Munich,117,2024,Bundesliga,a,0.992002,1.64219,0.992002,1.64219,"{'att': 125, 'def': 17}","{'att': 319, 'def': 32}",10,5,1,2,0.7951999999999999,l,2024-12-14 14:30:00,0,0,1,0,-0.650188
Bayern Munich,117,2024,Bundesliga,h,4.35715,0.552564,4.35715,0.552564,"{'att': 196, 'def': 20}","{'att': 378, 'def': 21}",16,4,5,1,2.9509,w,2024-12-20 19:30:00,1,0,0,3,3.8045859999999996
Bayern Munich,117,2024,Bundesliga,a,4.47736,0.326195,3.71958,0.326195,"{'att': 208, 'def': 27}","{'att': 351, 'def': 22}",12,3,1,0,2.9811,w,2025-01-11 17:30:00,1,0,0,3,3.3933850000000003
Bayern Munich,117,2024,Bundesliga,h,3.80458,0.222965,3.04681,0.222965,"{'att': 261, 'def': 26}","{'att': 375, 'def': 18}",17,0,5,0,2.9666,w,2025-01-15 19:30:00,1,0,0,3,2.823845
Bayern Munich,117,2024,Bundesliga,h,3.23282,0.702414,3.23282,0.702414,"{'att': 157, 'def': 20}","{'att': 404, 'def': 15}",13,1,3,2,2.7628,w,2025-01-18 14:30:00,1,0,0,3,2.5304059999999997
Bayern Munich,117,2024,Bundesliga,a,0.787581,0.271308,0.787581,0.271308,"{'att': 191, 'def': 17}","{'att': 403, 'def': 30}",4,5,2,1,1.8837,w,2025-01-25 14:30:00,1,0,0,3,0.516273
Bayern Munich,117,2024,Bundesliga,h,4.93236,2.05752,4.93236,2.05752,"{'att': 207, 'def': 10}","{'att': 348, 'def': 13}",11,7,4,3,2.7119,w,2025-02-01 14:30:00,1,0,0,3,2.8748400000000003
Bayern Munich,117,2024,Bundesliga,h,4.47713,0.151051,2.96158,0.151051,"{'att': 220, 'def': 17}","{'att': 457, 'def': 16}",13,1,3,0,2.9927,w,2025-02-07 19:30:00,1,0,0,3,2.8105290000000003
Bayern Munich,117,2024,Bundesliga,a,0.0720406,2.55729,0.0720406,2.55729,"{'att': 250, 'def': 16}","{'att': 267, 'def': 32}",1,11,0,0,0.0524,d,2025-02-15 17:30:00,0,1,0,1,-2.4852494000000003
Bayern Munich,117,2024,Bundesliga,h,4.48699,0.49278,4.48699,0.49278,"{'att': 285, 'def': 34}","{'att': 461, 'def': 17}",19,7,4,0,2.9697,w,2025-02-23 16:30:00,1,0,0,3,3.99421
Bayern Munich,117,2024,Bundesliga,a,2.29942,0.653703,2.29942,0.653703,"{'att': 254, 'def': 25}","{'att': 257, 'def': 27}",7,15,3,1,2.4884999999999997,w,2025-02-28 19:30:00,1,0,0,3,1.6457169999999999
Bayern Munich,117,2024,Bundesliga,h,2.72891,1.36274,1.97113,1.36274,"{'att': 118, 'def': 21}","{'att': 387, 'def': 17}",9,6,2,3,2.3291,l,2025-03-08 14:30:00,0,0,1,0,0.60839
Bayern Munich,117,2024,Bundesliga,a,1.83549,0.8044,1.83549,0.8044,"{'att': 75, 'def': 14}","{'att': 279, 'def': 17}",13,4,1,1,2.2026999999999997,d,2025-03-15 14:30:00,0,1,0,1,1.03109
Bayern Munich,117,2024,Bundesliga,h,4.00213,0.841269,4.00213,0.841269,"{'att': 210, 'def': 25}","{'att': 369, 'def': 6}",15,6,3,2,2.8724,w,2025-03-29 14:30:00,1,0,0,3,3.160861
Bayern Munich,117,2024,Bundesliga,a,1.91653,0.567653,1.91653,0.567653,"{'att': 162, 'def': 26}","{'att': 355, 'def': 10}",16,2,3,1,2.3825,w,2025-04-04 18:30:00,1,0,0,3,1.348877
Bayern Munich,117,2024,Bundesliga,h,2.94706,1.71681,2.94706,1.71681,"{'att': 228, 'def': 23}","{'att': 302, 'def': 12}",19,4,2,2,2.1239,d,2025-04-12 16:30:00,0,1,0,1,1.23025
Bayern Munich,117,2024,Bundesliga,a,3.54191,0.529774,3.54191,0.529774,"{'att': 230, 'def': 21}","{'att': 452, 'def': 16}",13,1,4,0,2.8733,w,2025-04-19 13:30:00,1,0,0,3,3.012136
Bayern Munich,117,2024,Bundesliga,h,1.70143,0.923874,1.70143,0.923874,"{'att': 237, 'def': 20}","{'att': 295, 'def': 25}",10,3,3,0,1.9631999999999998,w,2025-04-26 13:30:00,1,0,0,3,0.777556
Bayern Munich,117,2024,Bundesliga,a,1.97214,1.74905,1.97214,1.74905,"{'att': 198, 'def': 12}","{'att': 341, 'def': 23}",11,8,3,3,1.5033,d,2025-05-03 13:30:00,0,1,0,1,0.22309
Bayern Munich,117,2024,Bundesliga,h,2.78307,1.35544,2.78307,1.35544,"{'att': 255, 'def': 19}","{'att': 370, 'def': 13}",17,3,2,0,2.2793,w,2025-05-10 16:30:00,1,0,0,3,1.42763
Bayern Munich,117,2024,Bundesliga,a,2.21427,0.661398,2.21427,0.661398,"{'att': 189, 'def': 19}","{'att': 304, 'def': 22}",16,5,4,0,2.4917000000000002,w,2025-05-17 13:30:00,1,0,0,3,1.5528719999999998
Bayer Leverkusen,119,2024,Bundesliga,a,3.23588,1.51665,2.30665,1.51665,"{'att': 273, 'def': 15}","{'att': 313, 'def': 22}",10,5,3,2,2.4806,w,2024-08-23 18:30:00,1,0,0,3,0.7899999999999998
Bayer Leverkusen,119,2024,Bundesliga,h,3.42266,1.50532,3.42266,1.50532,"{'att': 210, 'def': 14}","{'att': 285, 'def': 23}",16,2,2,3,2.4935,l,2024-08-31 16:30:00,0,0,1,0,1.91734
Bayer Leverkusen,119,2024,Bundesliga,a,3.41829,1.06356,2.66052,1.06356,"{'att': 202, 'def': 19}","{'att': 326, 'def': 14}",13,5,4,1,2.6919,w,2024-09-14 13:30:00,1,0,0,3,1.59696
Bayer Leverkusen,119,2024,Bundesliga,h,1.71874,0.836406,1.71874,0.836406,"{'att': 96, 'def': 21}","{'att': 351, 'def': 13}",12,1,4,3,2.0665,w,2024-09-22 13:30:00,1,0,0,3,0.882334
Bayer Leverkusen,119,2024,Bundesliga,a,0.0870163,1.19457,0.0870163,1.19457,"{'att': 397, 'def': 17}","{'att': 176, 'def': 25}",0,7,1,1,0.3389,d,2024-09-28 16:30:00,0,1,0,1,-1.1075537
Bayer Leverkusen,119,2024,Bundesliga,h,2.5839,1.98438,2.5839,1.22661,"{'att': 165, 'def': 15}","{'att': 295, 'def': 17}",15,0,2,2,1.8004000000000002,d,2024-10-05 13:30:00,0,1,0,1,1.3572899999999999
Bayer Leverkusen,119,2024,Bundesliga,h,4.07146,1.55158,3.31368,0.793806,"{'att': 297, 'def': 16}","{'att': 293, 'def': 10}",15,3,2,1,2.7271,w,2024-10-19 13:30:00,1,0,0,3,2.519874
Bayer Leverkusen,119,2024,Bundesliga,a,1.30852,1.78808,1.30852,1.78808,"{'att': 262, 'def': 24}","{'att': 309, 'def': 18}",7,11,2,2,1.0004,d,2024-10-26 16:30:00,0,1,0,1,-0.47956
Bayer Leverkusen,119,2024,Bundesliga,h,2.78287,0.223778,2.78287,0.223778,"{'att': 244, 'def': 25}","{'att': 237, 'def': 23}",4,8,0,0,2.8522,d,2024-11-01 19:30:00,0,1,0,1,2.559092
Bayer Leverkusen,119,2024,Bundesliga,a,1.40554,0.777554,1.40554,0.777554,"{'att': 157, 'def': 14}","{'att': 423, 'def': 13}",13,6,1,1,1.8783,d,2024-11-09 14:30:00,0,1,0,1,0.627986
Bayer Leverkusen,119,2024,Bundesliga,h,2.02581,1.03141,2.02581,1.03141,"{'att': 151, 'def': 10}","{'att': 485, 'def': 11}",8,3,5,2,2.109,w,2024-11-23 14:30:00,1,0,0,3,0.9944
Bayer Leverkusen,119,2024,Bundesliga,a,0.906684,1.11328,0.906684,1.11328,"{'att': 177, 'def': 20}","{'att': 329, 'def': 25}",2,2,2,1,1.1307999999999998,w,2024-11-30 14:30:00,1,0,0,3,-0.206596
Bayer Leverkusen,119,2024,Bundesliga,h,0.729523,2.18395,0.729523,2.18395,"{'att': 212, 'def': 15}","{'att': 425, 'def': 21}",10,3,2,1,0.3188,w,2024-12-07 14:30:00,1,0,0,3,-1.454427
Bayer Leverkusen,119,2024,Bundesliga,a,1.02095,0.43671,1.02095,0.43671,"{'att': 188, 'def': 13}","{'att': 408, 'def': 15}",4,6,2,0,1.8968,w,2024-12-14 14:30:00,1,0,0,3,0.5842400000000001
Bayer Leverkusen,119,2024,Bundesliga,h,3.25968,1.34161,2.50191,1.34161,"{'att': 196, 'def': 29}","{'att': 406, 'def': 17}",14,4,5,1,2.5456000000000003,w,2024-12-21 17:30:00,1,0,0,3,1.1603
Bayer Leverkusen,119,2024,Bundesliga,a,1.8834,1.48663,1.8834,0.728853,"{'att': 497, 'def': 17}","{'att': 167, 'def': 19}",4,4,3,2,1.7239,w,2025-01-10 19:30:00,1,0,0,3,1.154547
Bayer Leverkusen,119,2024,Bundesliga,h,1.99412,0.603471,1.99412,0.603471,"{'att': 211, 'def': 20}","{'att': 355, 'def': 21}",8,4,1,0,2.4193,w,2025-01-14 19:30:00,1,0,0,3,1.3906489999999998
Bayer Leverkusen,119,2024,Bundesliga,h,2.08382,0.473935,1.32605,0.473935,"{'att': 329, 'def': 22}","{'att': 352, 'def': 15}",8,0,3,1,2.6161999999999996,w,2025-01-18 17:30:00,1,0,0,3,0.852115
Bayer Leverkusen,119,2024,Bundesliga,a,2.57674,0.708246,2.57674,0.708246,"{'att': 314, 'def': 15}","{'att': 181, 'def': 18}",5,13,2,2,2.6663,d,2025-01-25 14:30:00,0,1,0,1,1.868494
Bayer Leverkusen,119,2024,Bundesliga,h,1.35418,1.94944,1.35418,1.94944,"{'att': 263, 'def': 19}","{'att': 284, 'def': 15}",8,5,3,1,0.8720000000000001,w,2025-02-02 16:30:00,1,0,0,3,-0.5952600000000001
Bayer Leverkusen,119,2024,Bundesliga,a,1.66317,0.895017,1.66317,0.895017,"{'att': 202, 'def': 16}","{'att': 274, 'def': 9}",5,4,0,0,2.0379,d,2025-02-08 14:30:00,0,1,0,1,0.7681530000000001
Bayer Leverkusen,119,2024,Bundesliga,h,2.55729,0.0720406,2.55729,0.0720406,"{'att': 267, 'def': 32}","{'att': 250, 'def': 16}",11,1,0,0,2.903,d,2025-02-15 17:30:00,0,1,0,1,2.4852494000000003
Bayer Leverkusen,119,2024,Bundesliga,a,2.55557,0.494995,2.55557,0.494995,"{'att': 203, 'def': 21}","{'att': 245, 'def': 6}",11,2,2,0,2.7295,w,2025-02-22 14:30:00,1,0,0,3,2.060575
Bayer Leverkusen,119,2024,Bundesliga,a,2.37018,1.00046,2.37018,1.00046,"{'att': 244, 'def': 17}","{'att': 342, 'def': 36}",8,4,4,1,2.324,w,2025-03-01 17:30:00,1,0,0,3,1.36972
Bayer Leverkusen,119,2024,Bundesliga,h,1.36325,1.67701,1.36325,1.67701,"{'att': 127, 'def': 22}","{'att': 367, 'def': 19}",6,5,0,2,1.1163,l,2025-03-08 14:30:00,0,0,1,0,-0.3137599999999998
Bayer Leverkusen,119,2024,Bundesliga,a,2.07439,2.85024,2.07439,2.85024,"{'att': 191, 'def': 13}","{'att': 204, 'def': 24}",5,9,4,3,0.8705,w,2025-03-16 18:30:00,1,0,0,3,-0.7758499999999997
Bayer Leverkusen,119,2024,Bundesliga,h,2.08076,0.702152,2.08076,0.702152,"{'att': 206, 'def': 14}","{'att': 355, 'def': 27}",8,4,3,1,2.4915000000000003,w,2025-03-28 19:30:00,1,0,0,3,1.3786080000000003
Bayer Leverkusen,119,2024,Bundesliga,a,0.367393,1.30234,0.367393,1.30234,"{'att': 309, 'def': 24}","{'att': 312, 'def': 24}",7,7,1,0,0.5403,w,2025-04-05 13:30:00,1,0,0,3,-0.934947
Bayer Leverkusen,119,2024,Bundesliga,h,0.495489,0.513825,0.495489,0.513825,"{'att': 142, 'def': 15}","{'att': 270, 'def': 12}",7,2,0,0,1.2382,d,2025-04-12 13:30:00,0,1,0,1,-0.018335999999999963
Bayer Leverkusen,119,2024,Bundesliga,a,1.13491,2.3164,1.13491,2.3164,"{'att': 229, 'def': 8}","{'att': 353, 'def': 18}",8,4,1,1,0.4565,d,2025-04-20 17:30:00,0,1,0,1,-1.1814899999999997
Bayer Leverkusen,119,2024,Bundesliga,h,1.03782,0.640893,1.03782,0.640893,"{'att': 285, 'def': 18}","{'att': 336, 'def': 14}",6,6,2,0,1.7119,w,2025-04-26 13:30:00,1,0,0,3,0.3969269999999999
Bayer Leverkusen,119,2024,Bundesliga,a,0.227838,0.904468,0.227838,0.904468,"{'att': 119, 'def': 25}","{'att': 374, 'def': 22}",6,6,2,2,0.5954999999999999,d,2025-05-04 15:30:00,0,1,0,1,-0.6766300000000001
Bayer Leverkusen,119,2024,Bundesliga,h,1.90473,1.39477,1.90473,1.39477,"{'att': 212, 'def': 27}","{'att': 334, 'def': 16}",10,7,2,4,1.7198,l,2025-05-11 13:30:00,0,0,1,0,0.50996
Bayer Leverkusen,119,2024,Bundesliga,a,1.33572,2.89903,0.577946,2.14125,"{'att': 160, 'def': 20}","{'att': 207, 'def': 27}",1,12,2,2,0.4171,d,2025-05-17 13:30:00,0,1,0,1,-1.563304
Hoffenheim,120,2024,Bundesliga,h,3.73706,1.97238,2.97928,1.97238,"{'att': 259, 'def': 20}","{'att': 217, 'def': 18}",10,2,3,2,2.3924,w,2024-08-24 13:30:00,1,0,0,3,1.0069000000000001
