group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,GK,35,0,0,3150,0,0,0.14404179155826569,1,2025,Celta Vigo,1,0,0,0,7.562614122405648,7.418572315946221,1830,Ionut Radu
season,GK,15,0,0,1350,0,0,0,0,2024,Venezia,1,0,0,0,2.2083784909918904,2.2083784909918904,1830,Ionut Radu
season,GK,2,0,0,180,0,0,0,0,2023,Bournemouth,0,0,0,0,0,0,1830,Ionut Radu
season,GK,17,0,0,1530,0,0,0.020845700055360794,1,2022,Auxerre,0,0,0,0,1.5344260893762112,1.5135800801217556,1830,Ionut Radu
season,GK,9,0,0,810,0,0,0.19556960836052895,2,2022,Cremonese,0,0,0,0,0.3690148126333952,0.1734452024102211,1830,Ionut Radu
season,GK,1,0,0,90,0,0,0,0,2021,Inter,0,0,0,0,0.32020100951194763,0.32020100951194763,1830,Ionut Radu
season,Sub,2,0,0,134,0,0,0,0,2020,Inter,0,0,0,0,0.4152569994330406,0.4152569994330406,1830,Ionut Radu
season,GK,17,0,0,1530,0,1,0.06666229665279388,1,2019,Genoa,1,0,0,0,0.9920502072200179,0.925387910567224,1830,Ionut Radu
season,GK,33,0,0,2970,0,0,0.08764669857919216,3,2018,Genoa,0,0,0,0,1.7394766993820667,1.6794445998966694,1830,Ionut Radu
season,Sub,1,0,0,17,0,0,0,0,2015,Inter,0,0,0,0,0,0,1830,Ionut Radu
