id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,player_name
377926,77,SavedShot,0.9619999694824218,0.649000015258789,0.03578360006213188,Evann Guessand,h,8006,OpenPlay,2020,RightFoot,14207,Nice,Paris Saint Germain,0,3,2020-09-20 11:00:00,Pierre Lees-Melou,Cross,Evann Guessand
432869,69,MissedShots,0.9130000305175782,0.519000015258789,0.05465739965438843,Evann Guessand,a,8006,SetPiece,2021,Head,17890,Lorient,Nice,1,0,2021-09-22 19:00:00,,None,Evann Guessand
438157,91,Goal,0.9369999694824219,0.41900001525878905,0.45461100339889526,Evann Guessand,h,8006,OpenPlay,2021,RightFoot,17928,Nice,Lyon,3,2,2021-10-24 11:00:00,Alexis Claude Maurice,Pass,Evann Guessand
439142,13,MissedShots,0.905,0.3120000076293945,0.3246679902076721,Evann Guessand,h,8006,OpenPlay,2021,RightFoot,17851,Nice,Marseille,1,1,2021-10-27 21:00:00,,None,Evann Guessand
456163,78,MissedShots,0.9130000305175782,0.5209999847412109,0.03732600063085556,Evann Guessand,h,8006,FromCorner,2021,Head,18048,Nice,Clermont Foot,0,1,2022-02-06 14:00:00,Alexis Claude Maurice,Aerial,Evann Guessand
456166,92,BlockedShot,0.91,0.5270000076293946,0.03162189945578575,Evann Guessand,h,8006,FromCorner,2021,Head,18048,Nice,Clermont Foot,0,1,2022-02-06 14:00:00,Alexis Claude Maurice,Aerial,Evann Guessand
457281,75,SavedShot,0.95,0.6029999923706054,0.0804561972618103,Evann Guessand,a,8006,OpenPlay,2021,Head,18060,Lyon,Nice,2,0,2022-02-12 20:00:00,Jordan Lotomba,Cross,Evann Guessand
467461,11,BlockedShot,0.9259999847412109,0.3729999923706055,0.07431810349225998,Evann Guessand,a,8006,OpenPlay,2021,RightFoot,18126,Lens,Nice,3,0,2022-04-10 15:05:00,Andy Delort,Cross,Evann Guessand
467463,21,SavedShot,0.965,0.37,0.10925500094890594,Evann Guessand,a,8006,OpenPlay,2021,RightFoot,18126,Lens,Nice,3,0,2022-04-10 15:05:00,,TakeOn,Evann Guessand
467465,24,MissedShots,0.8119999694824219,0.4620000076293945,0.05889289826154709,Evann Guessand,a,8006,OpenPlay,2021,RightFoot,18126,Lens,Nice,3,0,2022-04-10 15:05:00,Mario Lemina,BallRecovery,Evann Guessand
467478,70,MissedShots,0.9459999847412109,0.590999984741211,0.07925470173358917,Evann Guessand,a,8006,OpenPlay,2021,RightFoot,18126,Lens,Nice,3,0,2022-04-10 15:05:00,Billal Brahimi,Cross,Evann Guessand
470649,78,SavedShot,0.9569999694824218,0.4979999923706055,0.5436149835586548,Evann Guessand,h,8006,SetPiece,2021,Head,18157,Nice,Troyes,1,0,2022-04-24 13:00:00,Dante,HeadPass,Evann Guessand
477630,69,SavedShot,0.874000015258789,0.5509999847412109,0.025557899847626686,Evann Guessand,a,8006,OpenPlay,2021,OtherBodyPart,18198,Reims,Nice,2,3,2022-05-21 19:00:00,Kephren Thuram,Cross,Evann Guessand
479700,27,MissedShots,0.9069999694824219,0.5459999847412109,0.04674899950623512,Evann Guessand,a,8006,FromCorner,2022,RightFoot,19654,Angers,Nantes,0,0,2022-08-07 13:00:00,,Aerial,Evann Guessand
479711,59,SavedShot,0.9209999847412109,0.529000015258789,0.13514399528503418,Evann Guessand,a,8006,FromCorner,2022,RightFoot,19654,Angers,Nantes,0,0,2022-08-07 13:00:00,Pedro Chirivella,Rebound,Evann Guessand
479714,68,BlockedShot,0.9690000152587891,0.36900001525878906,0.10627800226211548,Evann Guessand,a,8006,OpenPlay,2022,RightFoot,19654,Angers,Nantes,0,0,2022-08-07 13:00:00,,TakeOn,Evann Guessand
480113,81,MissedShots,0.9430000305175781,0.58,0.6366429924964905,Evann Guessand,h,8006,OpenPlay,2022,RightFoot,19658,Nantes,Lille,1,1,2022-08-12 19:00:00,Moses Simon,Throughball,Evann Guessand
482179,31,MissedShots,0.92,0.5540000152587891,0.1057870015501976,Evann Guessand,a,8006,OpenPlay,2022,RightFoot,19674,Marseille,Nantes,2,1,2022-08-20 19:00:00,Moses Simon,Cross,Evann Guessand
484113,24,SavedShot,0.9519999694824218,0.544000015258789,0.09851749986410141,Evann Guessand,h,8006,OpenPlay,2022,LeftFoot,19681,Nantes,Toulouse,3,1,2022-08-28 11:00:00,,None,Evann Guessand
484122,49,Goal,0.9669999694824218,0.5829999923706055,0.04380340129137039,Evann Guessand,h,8006,OpenPlay,2022,Head,19681,Nantes,Toulouse,3,1,2022-08-28 11:00:00,Moses Simon,Aerial,Evann Guessand
487076,60,BlockedShot,0.93,0.3079999923706055,0.0802299976348877,Evann Guessand,h,8006,OpenPlay,2022,RightFoot,19701,Nantes,Paris Saint Germain,0,3,2022-09-03 19:00:00,Pedro Chirivella,Throughball,Evann Guessand
487925,43,SavedShot,0.8680000305175781,0.3139999961853027,0.045598000288009644,Evann Guessand,a,8006,OpenPlay,2022,LeftFoot,19711,Lorient,Nantes,3,2,2022-09-11 13:00:00,Andrei Girotto,Pass,Evann Guessand
497207,83,MissedShots,0.9119999694824219,0.43099998474121093,0.0880495011806488,Evann Guessand,h,8006,OpenPlay,2022,Head,19771,Nantes,Clermont Foot,1,1,2022-10-30 14:00:00,Moussa Sissoko,Cross,Evann Guessand
501851,42,MissedShots,0.93,0.4829999923706055,0.11934400349855423,Evann Guessand,h,8006,FromCorner,2022,Head,19810,Nantes,Auxerre,1,0,2023-01-01 14:00:00,Ludovic Blas,Cross,Evann Guessand
503145,45,SavedShot,0.9380000305175781,0.5209999847412109,0.23165500164031982,Evann Guessand,h,8006,FromCorner,2022,Head,19822,Nantes,Lyon,0,0,2023-01-11 18:00:00,Ludovic Blas,Aerial,Evann Guessand
506623,89,SavedShot,0.9530000305175781,0.49700000762939456,0.4198960065841675,Evann Guessand,h,8006,FromCorner,2022,Head,19850,Nantes,Marseille,0,2,2023-02-01 18:00:00,Andrei Girotto,HeadPass,Evann Guessand
