group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,GK,6,0,0,540,0,0,0,0,2025,Barcelona,0,0,0,0,2.2537071891129017,2.2537071891129017,1244,Wojciech Szczesny
season,GK,15,0,0,1350,0,0,0,0,2024,Barcelona,1,0,0,0,5.236224640160799,5.236224640160799,1244,Wojciech Szczesny
season,GK,35,0,0,3150,0,0,0.07034061849117279,1,2023,Juventus,1,0,0,0,3.5755958519876003,3.5052552334964275,1244,Wojciech Szczesny
season,GK,28,0,0,2472,0,0,0,0,2022,Juventus,1,0,0,0,2.7998320488259196,2.7998320488259196,1244,Wojciech Szczesny
season,GK,33,0,0,2970,0,0,0.08960097702220082,3,2021,Juventus,2,0,0,0,4.171329610049725,4.09042302146554,1244,Wojciech Szczesny
season,GK,30,0,0,2679,0,1,0.10835400223731995,1,2020,Juventus,0,0,0,0,7.218137696385384,7.218137696385384,1244,Wojciech Szczesny
season,GK,29,0,0,2594,0,0,0,0,2019,Juventus,1,0,0,0,3.6683290665969253,3.6683290665969253,1244,Wojciech Szczesny
season,GK,28,0,0,2520,0,0,0,0,2018,Juventus,0,0,0,0,3.3988164830952883,3.3988164830952883,1244,Wojciech Szczesny
season,GK,17,0,0,1530,0,0,0.03571220114827156,1,2017,Juventus,0,0,0,0,1.5654104128479958,1.52969840914011,1244,Wojciech Szczesny
season,GK,38,0,0,3420,0,0,0.0507671982049942,1,2016,Roma,0,0,0,0,5.925669016316533,5.874902026727796,1244,Wojciech Szczesny
season,GK,34,0,0,3060,0,0,0.03354660049080849,1,2015,Roma,1,0,0,0,5.307904716581106,5.274358216673136,1244,Wojciech Szczesny
season,GK,17,0,0,1501,0,0,0,0,2014,Arsenal,1,0,0,0,1.1442007143050432,1.1442007143050432,1244,Wojciech Szczesny
