group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,MC,18,4,23,1253,2.5543451830744743,1,1.5510767428204417,13,2025,Napoli,1,0,4,2.5543451830744743,4.910352712497115,2.9804707523435354,6434,Franck Zambo
season,MC,35,6,44,2862,5.063090787269175,4,2.627801673486829,26,2024,Napoli,5,0,6,5.063090787269175,14.759264782071114,9.680886253714561,6434,Franck Zambo
season,Sub,34,0,33,2793,2.702732869423926,2,4.440528566017747,39,2023,Napoli,2,0,0,2.702732869423926,15.261235605925322,11.883951734751463,6434,Franck Zambo
season,MC,36,3,50,3077,4.412529512308538,5,2.4473402444273233,32,2022,Napoli,3,0,3,4.412529512308538,17.83548359386623,14.038029104471207,6434,Franck Zambo
season,MC,25,0,20,1915,1.1511383997276425,2,1.5084892958402634,23,2021,Napoli,5,0,0,1.1511383997276425,7.551826101727784,6.094429315067828,6434,Franck Zambo
season,Sub,36,0,34,2582,1.438547333702445,3,2.301115181297064,28,2020,Fulham,6,0,0,1.438547333702445,8.766742289066315,6.624085266143084,6434,Franck Zambo
season,DMC,36,2,30,2582,2.94619975797832,0,0.6159115936607122,17,2019,Villarreal,6,0,2,2.94619975797832,13.37056503817439,11.304697137326002,6434,Franck Zambo
season,MC,22,0,21,1515,0.6529498202726245,0,0.25171898771077394,7,2018,Fulham,1,1,0,0.6529498202726245,6.868556284345686,6.330408667214215,6434,Franck Zambo
season,Sub,37,0,34,2429,1.1478703981265426,0,3.432382909581065,28,2017,Marseille,5,0,0,1.1478703981265426,13.66416690312326,11.341173295862973,6434,Franck Zambo
season,Sub,33,0,18,1947,0.8403444066643715,1,1.4092451930046082,16,2016,Marseille,3,0,0,0.8403444066643715,7.921857722103596,6.821976608596742,6434,Franck Zambo
season,Sub,9,0,4,279,0.23678569681942463,0,0.11994870379567146,2,2015,Marseille,0,0,0,0.23678569681942463,1.3840369880199432,1.0486255995929241,6434,Franck Zambo
