group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,1,0,0,6,0,0,0,0,2023,Paris Saint Germain,0,0,0,0,0,0,3298,Layvin Kurzawa
season,DL,3,0,0,138,0,0,0,0,2022,Fulham,1,0,0,0,0,0,3298,Layvin Kurzawa
season,DR,19,1,11,1291,0.928409306332469,1,2.018484128639102,10,2020,Paris Saint Germain,4,1,1,0.928409306332469,6.0532803209498525,5.410362019203603,3298,Layvin Kurzawa
season,Sub,14,1,6,850,0.9466647952795029,0,0.4593804068863392,2,2019,Paris Saint Germain,4,0,1,0.9466647952795029,6.462780985981226,5.977556977421045,3298,Layvin Kurzawa
season,Sub,19,1,6,1006,1.3100899830460548,2,3.732020406983793,12,2018,Paris Saint Germain,4,0,1,1.3100899830460548,6.144672897644341,3.489758391864598,3298,Layvin Kurzawa
season,DL,20,2,21,1706,1.3034825082868338,1,1.433395616710186,12,2017,Paris Saint Germain,1,0,2,1.3034825082868338,7.959582453593612,6.622183820232749,3298,Layvin Kurzawa
season,DL,18,2,24,1529,2.697670013643801,2,2.7042942941188812,16,2016,Paris Saint Germain,3,0,2,2.697670013643801,9.235691016539931,6.917723974213004,3298,Layvin Kurzawa
season,DL,16,3,16,1287,1.7823470029979944,5,2.595248032361269,15,2015,Paris Saint Germain,1,0,3,1.7823470029979944,9.131529290229082,7.567047826014459,3298,Layvin Kurzawa
season,DL,3,1,4,231,1.7427799701690674,0,1.0363019853830338,5,2015,Monaco,1,0,1,1.7427799701690674,3.525810122489929,1.0470019802451134,3298,Layvin Kurzawa
season,DL,27,0,32,2204,2.9113268135115504,4,3.723716689273715,37,2014,Monaco,1,0,0,2.1512318132445216,9.459720715880394,7.02632524818182,3298,Layvin Kurzawa
