group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,3,0,1,83,0.058964598923921585,0,0,0,2016,Burnley,0,0,0,0.058964598923921585,0.058964598923921585,0,1662,Aiden O&#039;Neill
