group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,1,0,0,8,0,0,0,0,2024,Como,0,1,0,0,0.018886085599660873,0.018886085599660873,645,Dele Alli
season,Sub,2,0,0,26,0,0,0,0,2022,Everton,0,0,0,0,0,0,645,Dele Alli
season,AMC,10,1,4,664,1.401277020573616,0,0.5020306054502726,2,2021,Tottenham,1,0,0,0.6401080042123795,1.9693953171372414,0.8272567000240088,645,Dele Alli
season,Sub,11,0,3,314,0.13121396023780107,0,0.6250804979354143,7,2021,Everton,3,0,0,0.13121396023780107,0.9948286348953843,0.7091422118246555,645,Dele Alli
season,AMC,15,0,12,615,1.6745915822684765,1,1.3262456189841032,9,2020,Tottenham,0,0,0,1.6745915822684765,4.322706138715148,2.1345874574035406,645,Dele Alli
season,Sub,25,8,42,1862,7.915487986057997,4,3.4838611409068108,23,2019,Tottenham,2,0,7,7.154318999499083,16.530976843088865,6.692900891415775,645,Dele Alli
season,MC,25,5,39,1847,5.950444146990776,3,3.293326983228326,27,2018,Tottenham,4,0,5,5.950444146990776,12.955238781869411,5.540954357013106,645,Dele Alli
season,AMC,36,9,69,2991,10.104952063411474,10,8.836121248081326,64,2017,Tottenham,7,0,9,10.104952063411474,23.885963218286633,8.143447224982083,645,Dele Alli
season,AMC,37,18,94,3060,14.708574248477817,7,4.573811557143927,52,2016,Tottenham,4,0,17,13.947405276820064,25.15398681163788,8.973650159314275,645,Dele Alli
season,AMC,33,10,74,2490,8.315971579402685,9,6.802972770296037,55,2015,Tottenham,7,0,10,8.315971579402685,18.699675649404526,6.461881585419178,645,Dele Alli
