group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,MC,16,1,10,631,0.855018469505012,0,0.533712724223733,11,2023,Spartak Moscow,1,0,1,0.855018469505012,2.4991406723856926,1.5526085272431374,541,Victor Moses
season,Sub,10,2,12,313,0.9978315141052008,0,0.23086034134030342,5,2022,Spartak Moscow,1,0,2,0.9978315141052008,2.0156235229223967,0.9577128253877163,541,Victor Moses
season,AMR,25,2,26,1921,1.223656707443297,1,2.2378924814984202,22,2021,Spartak Moscow,4,0,2,1.223656707443297,7.084715865552425,4.728700304403901,541,Victor Moses
season,Sub,19,4,31,1520,2.217687912285328,2,3.2162665305659175,27,2020,Spartak Moscow,2,0,4,2.217687912285328,8.431238539516926,3.3039424624294043,541,Victor Moses
season,MR,12,0,5,413,0.27389609813690186,3,2.3557670265436172,9,2019,Inter,1,0,0,0.27389609813690186,3.8395260870456696,1.7794684562832117,541,Victor Moses
season,Sub,2,0,0,24,0,0,0.10793899744749069,1,2018,Chelsea,0,0,0,0,0.10793899744749069,0,541,Victor Moses
season,DMR,28,3,35,2128,3.084544111043215,3,2.6375407949090004,20,2017,Chelsea,3,0,3,3.084544111043215,9.645801581442356,5.043450225144625,541,Victor Moses
season,Sub,34,3,45,2519,4.045990202575922,2,2.633279960602522,28,2016,Chelsea,4,0,3,4.045990202575922,9.635234056040645,5.143250335007906,541,Victor Moses
season,Sub,21,1,22,982,1.9115974642336369,2,1.5062656160444021,16,2015,West Ham,0,0,1,1.9115974642336369,4.521150814369321,1.3855820586904883,541,Victor Moses
season,ML,19,3,41,1473,4.516806649044156,3,2.320559896528721,32,2014,Stoke,3,0,2,3.7556382436305285,6.229532454162836,1.9420529399067163,541,Victor Moses
