group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,30,0,17,1670,1.9626780087128282,2,1.38059723097831,11,2025,Nice,4,0,0,1.9626780087128282,4.382976398803294,1.5521667283028364,3696,Morgan Sanson
season,Sub,6,3,9,241,1.5765414908528328,0,0.03384215012192726,1,2024,Nice,0,0,3,1.5765414908528328,1.860817238688469,0.34747131913900375,3696,Morgan Sanson
season,MC,29,2,41,2005,2.4807587498798966,3,4.7641644068062305,42,2023,Nice,4,0,2,2.4807587498798966,10.806192375719547,6.085101960226893,3696,Morgan Sanson
season,MC,18,1,32,1452,3.4639112539589405,2,2.905493088066578,18,2022,Strasbourg,1,0,1,3.4639112539589405,9.547019440680742,4.313129527494311,3696,Morgan Sanson
season,Sub,2,0,0,2,0,0,0,0,2022,Aston Villa,0,0,0,0,0,0,3696,Morgan Sanson
season,Sub,10,0,1,349,0.011810599826276302,0,0.028206299990415573,1,2021,Aston Villa,0,0,0,0.011810599826276302,0.8443006118759513,0.832490012049675,3696,Morgan Sanson
season,MC,12,2,10,837,0.8887251131236553,3,3.0041492357850075,13,2020,Marseille,2,0,2,0.8887251131236553,4.200187869369984,1.919717900454998,3696,Morgan Sanson
season,Sub,9,0,2,291,0.026357199996709824,0,0.10845199972391129,1,2020,Aston Villa,3,0,0,0.026357199996709824,0.30181339383125305,0.19336139410734177,3696,Morgan Sanson
season,MC,27,5,39,2214,4.178842863067985,4,3.4475713055580854,31,2019,Marseille,5,0,5,4.178842863067985,9.741332786157727,3.55496796220541,3696,Morgan Sanson
season,DMC,33,5,36,2408,2.5940386252477765,3,2.4384290240705013,23,2018,Marseille,9,0,5,2.5940386252477765,10.800932111218572,6.942578449845314,3696,Morgan Sanson
season,MC,33,8,53,2188,6.095412377268076,2,3.7177057955414057,37,2017,Marseille,8,0,8,6.095412377268076,14.939872913062572,7.449057276360691,3696,Morgan Sanson
season,DMC,20,3,38,1748,4.217601426877081,7,3.5065837502479553,36,2016,Montpellier,2,0,3,4.217601426877081,8.763692324981093,4.474189481697977,3696,Morgan Sanson
season,Sub,17,1,24,1357,3.897037658840418,7,3.8832421265542507,21,2016,Marseille,1,0,1,3.897037658840418,12.599399145692587,5.684191480278969,3696,Morgan Sanson
season,Sub,14,3,8,552,1.3157432973384857,0,0.2966750003397465,4,2015,Montpellier,2,0,3,1.3157432973384857,2.4410343170166016,1.1911259284242988,3696,Morgan Sanson
season,MC,32,6,44,2744,5.530182627029717,3,3.7989778965711594,37,2014,Montpellier,3,0,6,5.530182627029717,13.26629875972867,6.485042715445161,3696,Morgan Sanson
