group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,30,5,32,1671,3.82732842490077,0,1.876033361069858,16,2024,Leicester,5,0,4,3.066159587353468,5.175502885133028,2.0901772985234857,672,Jordan Ayew
season,Sub,1,0,1,17,0.5140550136566162,0,0.03039775788784027,1,2024,Crystal Palace,1,0,0,0.5140550136566162,0.6350775361061096,0.6046797633171082,672,Jordan Ayew
season,AMR,35,4,48,2563,4.262499047443271,7,4.95881259907037,25,2023,Crystal Palace,7,1,4,4.262499047443271,10.702397212386131,5.5203778790310025,672,Jordan Ayew
season,AMR,38,4,32,2738,2.751328118145466,3,3.050740525126457,30,2022,Crystal Palace,5,0,4,2.751328118145466,7.421665016561747,3.225975366309285,672,Jordan Ayew
season,MR,31,3,35,2036,4.290388016030192,3,3.0359251275658607,23,2021,Crystal Palace,2,0,3,4.290388016030192,9.338780181482434,3.0739109199494123,672,Jordan Ayew
season,FW,33,1,26,2097,2.58198132365942,3,0.8223462076857686,13,2020,Crystal Palace,4,0,1,2.58198132365942,5.2682706490159035,2.6505747539922595,672,Jordan Ayew
season,FW,37,9,58,3196,7.676178464666009,2,2.864643355831504,30,2019,Crystal Palace,6,0,9,7.676178464666009,11.721331859007478,3.8773924205452204,672,Jordan Ayew
season,FW,20,1,27,1200,2.648141134530306,2,1.2027313485741615,16,2018,Crystal Palace,3,0,1,2.648141134530306,3.8745528385043144,1.1150097157806158,672,Jordan Ayew
season,FWL,36,7,65,2862,6.851808795705438,2,1.9186685755848885,16,2017,Swansea,2,1,6,6.090640120208263,8.016539975069463,1.894833592697978,672,Jordan Ayew
season,FWR,14,1,12,858,1.021994834765792,3,1.8366587739437819,6,2016,Swansea,1,0,1,1.021994834765792,2.998910278081894,0.79721849411726,672,Jordan Ayew
season,FWR,30,7,59,2356,4.692514030262828,0,1.4725213972851634,18,2015,Aston Villa,6,1,6,3.9313449133187532,5.213557502254844,1.8964070649817586,672,Jordan Ayew
season,FW,31,12,112,2616,11.871489154174924,5,3.255954572930932,35,2014,Lorient,8,0,9,9.591202700510621,12.664956465363503,3.3441759711131454,672,Jordan Ayew
