id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,player_name
275762,11,ShotOnPost,0.8159999847412109,0.4779999923706055,0.31554099917411804,Miguel Almirón,h,7420,OpenPlay,2018,LeftFoot,9458,Newcastle United,Huddersfield,2,0,2019-02-23 15:00:00,Isaac Hayden,Throughball,Miguel Almirón
275766,25,SavedShot,0.9030000305175782,0.5720000076293945,0.062321100383996964,Miguel Almirón,h,7420,OpenPlay,2018,LeftFoot,9458,Newcastle United,Huddersfield,2,0,2019-02-23 15:00:00,,Aerial,Miguel Almirón
275768,29,SavedShot,0.9119999694824219,0.710999984741211,0.05174830183386803,Miguel Almirón,h,7420,OpenPlay,2018,LeftFoot,9458,Newcastle United,Huddersfield,2,0,2019-02-23 15:00:00,,GoodSkill,Miguel Almirón
275788,75,SavedShot,0.7280000305175781,0.4640000152587891,0.047536298632621765,Miguel Almirón,h,7420,OpenPlay,2018,LeftFoot,9458,Newcastle United,Huddersfield,2,0,2019-02-23 15:00:00,Fabian Schär,Pass,Miguel Almirón
275937,9,MissedShots,0.7340000152587891,0.48700000762939455,0.019165199249982834,Miguel Almirón,h,7420,OpenPlay,2018,LeftFoot,9473,Newcastle United,Burnley,2,0,2019-02-26 20:00:00,Salomón Rondón,Pass,Miguel Almirón
275947,51,SavedShot,0.9319999694824219,0.3340000152587891,0.4064599871635437,Miguel Almirón,h,7420,OpenPlay,2018,LeftFoot,9473,Newcastle United,Burnley,2,0,2019-02-26 20:00:00,Ayoze Pérez,Chipped,Miguel Almirón
275953,70,MissedShots,0.8430000305175781,0.3940000152587891,0.08328460156917572,Miguel Almirón,h,7420,OpenPlay,2018,LeftFoot,9473,Newcastle United,Burnley,2,0,2019-02-26 20:00:00,Salomón Rondón,Pass,Miguel Almirón
276275,76,MissedShots,0.7280000305175781,0.605999984741211,0.012432700023055077,Miguel Almirón,a,7420,OpenPlay,2018,LeftFoot,9478,West Ham,Newcastle United,2,0,2019-03-02 17:30:00,Salomón Rondón,LayOff,Miguel Almirón
284542,30,MissedShots,0.8569999694824219,0.5279999923706055,0.023816900327801704,Miguel Almirón,h,7420,OpenPlay,2018,Head,9488,Newcastle United,Everton,3,2,2019-03-09 15:00:00,Ayoze Pérez,Cross,Miguel Almirón
284546,48,BlockedShot,0.81,0.37599998474121094,0.030486799776554108,Miguel Almirón,h,7420,FromCorner,2018,LeftFoot,9488,Newcastle United,Everton,3,2,2019-03-09 15:00:00,Florian Lejeune,Pass,Miguel Almirón
