group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,MC,34,1,20,2908,1.9482258912175894,1,0.7506036125123501,12,2020,Rennes,8,1,1,1.9482258912175894,12.484360076487064,11.255301119759679,2413,Steven N&#039;Zonzi
season,Sub,5,0,2,383,0.05936940014362335,0,0,0,2019,Rennes,0,0,0,0.05936940014362335,2.18603902310133,2.168428122997284,2413,Steven N&#039;Zonzi
season,Sub,30,1,22,2619,2.0111379297450185,2,1.9364923955872655,24,2018,Roma,7,0,1,2.0111379297450185,13.43220803886652,11.387357552535832,2413,Steven N&#039;Zonzi
season,DMC,27,1,22,2215,1.6382907992228866,2,1.1924784146249294,13,2017,Sevilla,2,0,1,1.6382907992228866,8.484014183282852,6.737291960045695,2413,Steven N&#039;Zonzi
season,MC,35,2,32,3068,2.6687765205278993,3,1.990509681403637,21,2016,Sevilla,6,0,2,2.6687765205278993,16.132483249530196,13.663476526737213,2413,Steven N&#039;Zonzi
season,DMC,28,3,19,1845,1.933683643117547,1,1.2008387185633183,12,2015,Sevilla,2,1,3,1.933683643117547,5.647221114486456,4.554995812475681,2413,Steven N&#039;Zonzi
season,DMC,38,3,47,3381,2.5446494994685054,1,1.7871553907170892,34,2014,Stoke,2,0,3,2.5446494994685054,9.022656857967377,6.257574846968055,2413,Steven N&#039;Zonzi
