group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,30,8,73,1559,8.564603206701577,7,4.8241879884153605,42,2025,Barcelona,2,0,8,8.564603206701577,17.138300358317792,7.615036468952894,556,Marcus Rashford
season,AML,15,4,16,1004,1.939607534557581,1,2.171014901250601,14,2024,Manchester United,2,0,4,1.939607534557581,6.268494516611099,3.0019196812063456,556,Marcus Rashford
season,Sub,10,2,19,431,3.046435594558716,2,2.5578809790313244,13,2024,Aston Villa,0,0,1,2.285266697406769,3.7571746967732906,0.5079590193927288,556,Marcus Rashford
season,FW,33,7,62,2292,7.661536030471325,2,2.390108224004507,24,2023,Manchester United,2,0,5,6.13919834792614,12.686340739950538,4.950286580249667,556,Marcus Rashford
season,FWL,35,17,108,2907,18.761760517954826,5,3.7354129292070866,31,2022,Manchester United,2,0,17,18.761760517954826,30.331113813444972,9.589746218174696,556,Marcus Rashford
season,Sub,25,4,22,1229,2.8203724659979343,2,2.4275257661938667,9,2021,Manchester United,2,0,4,2.8203724659979343,6.920497505925596,1.9814561298117042,556,Marcus Rashford
season,AML,37,11,79,2941,9.579708877950907,9,4.185123202390969,44,2020,Manchester United,4,0,11,9.579708877950907,20.441918712109327,8.927209110930562,556,Marcus Rashford
season,AML,31,17,95,2673,19.503727892413735,7,5.457172006368637,33,2019,Manchester United,3,0,11,13.414411062374711,20.244800126180053,5.906573572196066,556,Marcus Rashford
season,FW,33,10,84,2360,11.614460183307528,6,5.270444078370929,38,2018,Manchester United,3,1,10,11.614460183307528,16.822122670244426,5.243193206842989,556,Marcus Rashford
season,AML,35,7,62,1792,5.530903106555343,5,4.5970649272203445,22,2017,Manchester United,3,0,7,5.530903106555343,10.888672044500709,2.5785506181418896,556,Marcus Rashford
season,Sub,32,5,44,1687,6.274289522320032,1,1.991822112351656,20,2016,Manchester United,3,0,5,6.274289522320032,9.405529212206602,3.628077084198594,556,Marcus Rashford
season,FW,11,5,16,870,3.0254475995898247,2,0.759778780862689,6,2015,Manchester United,0,0,5,3.0254475995898247,4.797231607139111,1.2429611012339592,556,Marcus Rashford
