group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,24,0,22,909,4.535538414493203,1,0.7771521378308535,10,2025,Como,2,1,0,3.774239609017968,3.2988257985562086,0.6550146443769336,1804,Álvaro Morata
season,Sub,16,5,27,1110,4.817088529467583,0,0.9593266900628805,7,2024,AC Milan,5,0,5,4.817088529467583,7.887570891529322,3.076422202400863,1804,Álvaro Morata
season,FW,32,15,67,1924,17.68113228864968,3,2.8247487526386976,15,2023,Atletico Madrid,2,1,15,16.937854619696736,20.133963122963905,3.3605582043528557,1804,Álvaro Morata
season,FW,36,13,71,1930,14.64975681900978,2,1.9789961744099855,17,2022,Atletico Madrid,4,0,13,14.64975681900978,16.11631727218628,3.3102323040366173,1804,Álvaro Morata
season,FW,35,9,61,2326,9.878891909494996,7,6.9221428241580725,44,2021,Juventus,5,0,8,9.117592895403504,16.754406172782183,4.392625104635954,1804,Álvaro Morata
season,FW,32,11,56,2019,12.065579578280449,9,5.670545108616352,40,2020,Juventus,3,1,10,11.304317578673363,19.798626750707626,4.521955661475658,1804,Álvaro Morata
season,FW,34,12,69,2120,14.975813066586852,2,4.497369632124901,25,2019,Atletico Madrid,4,1,10,12.746108060702682,18.26270261220634,3.417553212493658,1804,Álvaro Morata
season,FW,15,6,30,1094,7.41876132786274,1,0.6171830929815769,5,2018,Atletico Madrid,5,0,6,7.41876132786274,7.574717998504639,3.052135633304715,1804,Álvaro Morata
season,FW,16,5,35,951,6.410974375903606,0,0.2148567996919155,7,2018,Chelsea,3,0,5,6.410974375903606,7.641952961683273,1.6989029757678509,1804,Álvaro Morata
season,Sub,31,11,79,2069,13.90470589697361,6,3.583240458741784,36,2017,Chelsea,7,0,11,13.90470589697361,17.912711100652814,2.9470129888504744,1804,Álvaro Morata
season,FW,26,15,55,1326,9.517795575782657,4,3.8369318172335625,17,2016,Real Madrid,8,0,15,9.517795575782657,15.497441498562694,3.9718153616413474,1804,Álvaro Morata
season,Sub,34,7,48,1451,8.102467220276594,7,4.13438069447875,28,2015,Juventus,6,0,6,7.3411682061851025,11.939321097917855,4.12120367679745,1804,Álvaro Morata
season,Sub,29,8,51,1309,5.009028779342771,5,1.811707716435194,19,2014,Juventus,6,1,8,5.009028779342771,8.70246903039515,2.454907864332199,1804,Álvaro Morata
