group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,MR,2,1,2,180,0.05466248095035553,0,0.8578585088253021,9,2025,Sevilla,0,0,1,0.05466248095035553,1.0068341195583344,0.2612600550055504,5706,Dodi Lukebakio
season,AML,38,11,94,3117,9.242684002034366,2,5.390696790069342,54,2024,Sevilla,3,1,10,8.499406362883747,14.772395074367523,3.354012044146657,5706,Dodi Lukebakio
season,Sub,23,5,42,1122,6.540482584387064,1,0.6361335068941116,13,2023,Sevilla,0,0,5,6.540482584387064,9.135638374835253,3.597939668223262,5706,Dodi Lukebakio
season,FWR,32,11,64,2417,8.96133531164378,3,4.295584134757519,28,2022,Hertha Berlin,8,0,6,5.172451974824071,9.813450296409428,2.6042105183005333,5706,Dodi Lukebakio
season,Sub,19,1,17,858,2.816978747025132,2,2.4352570176124573,11,2021,Wolfsburg,2,0,1,2.816978747025132,6.580916546285152,2.7578595019876957,5706,Dodi Lukebakio
season,Sub,3,1,4,177,1.3574900031089783,0,0.0597010999917984,1,2021,Hertha Berlin,0,0,0,0.5997129157185555,0.6598518155515194,0.060138899832963943,5706,Dodi Lukebakio
season,FW,29,5,42,1887,7.118199795484543,5,2.7050752956420183,22,2020,Hertha Berlin,2,1,3,5.602641761302948,10.63773694448173,3.6904079960659146,5706,Dodi Lukebakio
season,FW,30,7,40,2050,7.522364592179656,6,5.295983085408807,36,2019,Hertha Berlin,2,0,7,7.522364592179656,14.563424900174141,4.883585141971707,5706,Dodi Lukebakio
season,Sub,31,10,56,1989,11.845301015302539,3,2.2067444007843733,20,2018,Fortuna Duesseldorf,6,0,6,7.298880798742175,12.223733441904187,2.986320259049535,5706,Dodi Lukebakio
season,Sub,1,0,1,14,0.018867600709199905,0,0.08114349842071533,2,2017,Watford,0,0,0,0.018867600709199905,0.04142960160970688,0,5706,Dodi Lukebakio
season,Sub,5,0,3,84,0.3144602235406637,0,0.052857398986816406,2,2016,Toulouse,0,0,0,0.3144602235406637,0.38690911792218685,0.01959189958870411,5706,Dodi Lukebakio
