team,team_id,season,league,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
Sevilla,138,2024,La_liga,a,2.09987,1.3187,2.09987,1.3187,"{'att': 264, 'def': 18}","{'att': 286, 'def': 26}",7,5,2,2,1.9368999999999998,d,2024-08-16 19:30:00,0,1,0,1,0.7811700000000001
Sevilla,138,2024,La_liga,h,1.23826,1.39825,1.23826,1.39825,"{'att': 185, 'def': 27}","{'att': 349, 'def': 15}",4,4,1,2,1.2057000000000002,l,2024-08-23 19:30:00,0,0,1,0,-0.15999000000000008
Sevilla,138,2024,La_liga,a,0.60976,0.940858,0.60976,0.940858,"{'att': 189, 'def': 14}","{'att': 295, 'def': 22}",7,3,0,0,0.9771,d,2024-08-27 17:00:00,0,1,0,1,-0.331098
Sevilla,138,2024,La_liga,h,0.812687,2.36355,0.812687,1.62028,"{'att': 265, 'def': 16}","{'att': 263, 'def': 31}",5,5,0,2,0.31379999999999997,l,2024-09-01 17:00:00,0,0,1,0,-0.8075929999999999
Sevilla,138,2024,La_liga,h,1.64801,0.971555,1.64801,0.971555,"{'att': 116, 'def': 21}","{'att': 226, 'def': 28}",3,1,1,0,1.9359000000000002,w,2024-09-14 16:30:00,1,0,0,3,0.676455
Sevilla,138,2024,La_liga,a,0.623937,1.40641,0.623937,1.40641,"{'att': 99, 'def': 13}","{'att': 326, 'def': 24}",3,4,1,2,0.5211,l,2024-09-20 19:00:00,0,0,1,0,-0.782473
Sevilla,138,2024,La_liga,h,1.67099,0.411515,1.67099,0.411515,"{'att': 152, 'def': 21}","{'att': 191, 'def': 16}",8,3,2,1,2.3604,w,2024-09-24 17:00:00,1,0,0,3,1.259475
Sevilla,138,2024,La_liga,a,1.24147,1.82961,1.24147,1.82961,"{'att': 158, 'def': 18}","{'att': 298, 'def': 28}",4,5,1,1,0.9153,d,2024-09-29 14:15:00,0,1,0,1,-0.5881399999999999
Sevilla,138,2024,La_liga,h,1.8284,0.436615,1.08512,0.436615,"{'att': 224, 'def': 22}","{'att': 223, 'def': 19}",3,6,1,0,2.5162999999999998,w,2024-10-06 16:30:00,1,0,0,3,0.6485050000000001
Sevilla,138,2024,La_liga,a,0.599652,4.08528,0.599652,3.342,"{'att': 353, 'def': 25}","{'att': 181, 'def': 29}",2,14,1,5,0.0351,l,2024-10-20 19:00:00,0,0,1,0,-2.7423480000000002
