group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DC,18,0,3,1411,0.11154495272785425,0,0.07185124978423119,3,2024,Leicester,5,0,0,0.11154495272785425,3.8136451300233603,3.7925947066396475,111,Jannik Vestergaard
season,Sub,10,0,1,561,0.03875559940934181,0,0.06727150082588196,1,2021,Leicester,2,0,0,0.03875559940934181,3.7835578061640263,3.7835578061640263,111,Jannik Vestergaard
season,Sub,30,3,23,2571,2.1054085036739707,0,0.740825392305851,7,2020,Southampton,3,1,3,2.1054085036739707,6.064834877848625,5.990050476044416,111,Jannik Vestergaard
season,DC,19,1,12,1500,0.6769367959350348,0,0.7554684989154339,6,2019,Southampton,3,0,1,0.6769367959350348,3.9135320223867893,3.750415999442339,111,Jannik Vestergaard
season,DC,23,0,14,2033,0.6773964921012521,0,0.5291908904910088,5,2018,Southampton,2,0,0,0.6773964921012521,4.7497592959553,4.323442917317152,111,Jannik Vestergaard
season,DC,32,3,24,2880,1.9636470163241029,0,0.6901241838932037,5,2017,Borussia M.Gladbach,5,0,3,1.9636470163241029,6.887584015727043,6.206825029104948,111,Jannik Vestergaard
season,Sub,34,4,35,2650,3.6155532021075487,1,0.743923008441925,5,2016,Borussia M.Gladbach,1,0,4,3.6155532021075487,6.603209228254855,5.817854409106076,111,Jannik Vestergaard
season,DC,33,2,35,2970,1.778046456631273,0,0.18736370000988245,5,2015,Werder Bremen,2,0,2,1.778046456631273,4.458681060932577,4.268494171090424,111,Jannik Vestergaard
season,DC,15,1,9,1282,0.5259419977664948,0,0,0,2014,Werder Bremen,3,0,1,0.5259419977664948,0.9522670786827803,0.9381370823830366,111,Jannik Vestergaard
season,Sub,6,1,4,152,0.6091259056702256,0,0,0,2014,Hoffenheim,0,0,1,0.6091259056702256,0.61490648239851,0.042825598269701004,111,Jannik Vestergaard
