group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DC,31,1,14,2590,1.5021005980670452,0,0.3043757062405348,4,2022,Lille,7,0,1,1.5021005980670452,10.255618315190077,10.063340744003654,834,José Fonte
season,DC,38,0,23,3420,1.4701375188305974,2,1.2952111773192883,10,2021,Lille,4,0,0,1.4701375188305974,9.607312091626227,9.41898007504642,834,José Fonte
season,DC,36,3,28,3190,1.5962580721825361,0,0.42375549860298634,10,2020,Lille,7,0,3,1.5962580721825361,7.085980425588787,6.597703556530178,834,José Fonte
season,DC,25,1,16,2206,1.8011634014546871,1,0.49275709874928,6,2019,Lille,4,0,1,1.8011634014546871,5.947075970470905,5.115137932822108,834,José Fonte
season,DC,36,3,34,3110,3.9259873889386654,1,0.3869460988789797,7,2018,Lille,5,1,3,3.9259873889386654,12.327494325116277,11.436721431091428,834,José Fonte
season,DC,8,0,8,696,0.4053119905292988,1,0.5144699942320585,4,2017,West Ham,0,0,0,0.4053119905292988,0.8899490833282471,0.8378264792263508,834,José Fonte
season,DC,17,0,10,1530,0.5472999950870872,0,0.19832229986786842,5,2016,Southampton,2,0,0,0.5472999950870872,4.0070599019527435,3.8687838912010193,834,José Fonte
season,DC,16,0,7,1407,0.2709645964205265,0,0.19718969985842705,3,2016,West Ham,2,0,0,0.2709645964205265,2.1680526304990053,2.146673636510968,834,José Fonte
season,DC,37,2,20,3171,2.431196888908744,1,1.2865146612748504,5,2015,Southampton,4,1,2,2.431196888908744,6.668108243495226,6.46544723585248,834,José Fonte
season,DC,37,0,23,3330,1.3340498032048345,1,1.238560494966805,11,2014,Southampton,5,0,0,1.3340498032048345,7.302144292742014,7.116659890860319,834,José Fonte
