group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DMC,33,2,39,2063,4.448508242145181,4,5.718298438005149,57,2024,Fulham,7,0,2,3.6873394194990396,12.638287663459778,7.434910722076893,922,Andreas Pereira
season,Sub,37,3,52,2756,5.155889482237399,7,6.918029231950641,83,2023,Fulham,7,0,3,5.155889482237399,15.476547078229487,7.726291726343334,922,Andreas Pereira
season,AMC,33,4,62,2765,6.4268809938803315,6,4.836930306628346,60,2022,Fulham,8,0,3,5.665711977519095,10.155083853751421,4.31409253180027,922,Andreas Pereira
season,Sub,26,1,14,496,0.7673559691756964,2,1.3176194811239839,13,2020,Lazio,5,1,1,0.7673559691756964,2.3460544170811772,0.6580513054504991,922,Andreas Pereira
season,AMC,25,1,37,1501,2.285591933876276,3,3.707923522219062,31,2019,Manchester United,3,0,1,2.285591933876276,8.948895148932934,4.526672247797251,922,Andreas Pereira
season,MC,15,1,8,593,0.26869879849255085,1,0.8848193176090717,9,2018,Manchester United,5,0,1,0.26869879849255085,3.2008728506043553,2.4986268701031804,922,Andreas Pereira
season,ML,23,1,14,1074,0.9561019036918879,3,1.9506700783967972,20,2017,Valencia,5,0,1,0.9561019036918879,3.6655119098722935,1.7044094242155552,922,Andreas Pereira
season,Sub,35,5,75,2833,4.384976324625313,3,3.722253249026835,52,2016,Granada,10,1,5,4.384976324625313,6.914379893802106,2.7459495682269335,922,Andreas Pereira
season,Sub,4,0,0,76,0,0,0.17609520629048347,3,2015,Manchester United,2,0,0,0,0.09594599902629852,0.09594599902629852,922,Andreas Pereira
season,Sub,1,0,0,12,0,0,0,0,2014,Manchester United,0,0,0,0,0,0,922,Andreas Pereira
