id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,player_name
587197,59,Goal,0.9480000305175781,0.53,0.5109474658966064,Thierno Barry,h,12916,OpenPlay,2024,Head,27002,Villarreal,Celta Vigo,4,3,2024-08-26 19:30:00,Sergi Cardona,Cross,Thierno Barry
587202,70,MissedShots,0.960999984741211,0.5320000076293945,0.4046975374221802,Thierno Barry,h,12916,FromCorner,2024,Head,27002,Villarreal,Celta Vigo,4,3,2024-08-26 19:30:00,Álex Baena,Aerial,Thierno Barry
589667,55,SavedShot,0.9619999694824218,0.4570000076293945,0.6213237047195435,Thierno Barry,a,12916,OpenPlay,2024,RightFoot,27015,Valencia,Villarreal,1,1,2024-08-31 19:30:00,Ilias Akhomach,Pass,Thierno Barry
590501,22,MissedShots,0.8,0.7090000152587891,0.024764923378825188,Thierno Barry,a,12916,OpenPlay,2024,RightFoot,27026,Mallorca,Villarreal,1,2,2024-09-14 12:00:00,Álex Baena,Pass,Thierno Barry
590505,31,BlockedShot,0.9069999694824219,0.3990000152587891,0.11709832400083542,Thierno Barry,a,12916,OpenPlay,2024,RightFoot,27026,Mallorca,Villarreal,1,2,2024-09-14 12:00:00,Ayoze Pérez,Pass,Thierno Barry
590515,62,MissedShots,0.755,0.6359999847412109,0.022679362446069717,Thierno Barry,a,12916,OpenPlay,2024,LeftFoot,27026,Mallorca,Villarreal,1,2,2024-09-14 12:00:00,Daniel Parejo,Chipped,Thierno Barry
590519,75,MissedShots,0.8909999847412109,0.5279999923706055,0.09026212245225906,Thierno Barry,a,12916,OpenPlay,2024,Head,27026,Mallorca,Villarreal,1,2,2024-09-14 12:00:00,Sergi Cardona,Cross,Thierno Barry
590520,75,SavedShot,0.955,0.590999984741211,0.30655619502067566,Thierno Barry,a,12916,OpenPlay,2024,Head,27026,Mallorca,Villarreal,1,2,2024-09-14 12:00:00,Santiago Comesaña,Chipped,Thierno Barry
593237,92,MissedShots,0.8540000152587891,0.2879999923706055,0.11118663847446442,Thierno Barry,h,12916,OpenPlay,2024,RightFoot,27037,Villarreal,Barcelona,1,5,2024-09-22 16:30:00,Ilias Akhomach,Throughball,Thierno Barry
593524,11,MissedShots,0.850999984741211,0.4379999923706055,0.07645861804485321,Thierno Barry,a,12916,OpenPlay,2024,RightFoot,27042,Espanyol,Villarreal,1,2,2024-09-26 17:00:00,Santiago Comesaña,Pass,Thierno Barry
