group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,14,2,15,645,2.242340716533363,2,1.6494678808376193,13,2025,Nice,0,0,2,2.242340716533363,4.732685995288193,1.3068652814254165,3544,Jeremie Boga
season,Sub,13,4,20,543,3.8528396617621183,0,1.4729418251663446,12,2025,Juventus,1,0,4,3.8528396617621183,6.672269759699702,1.6542752459645271,3544,Jeremie Boga
season,Sub,21,1,30,1059,3.5320779252797365,1,2.303302962332964,24,2024,Nice,0,0,1,3.5320779252797365,7.304548567160964,2.7435285076498985,3544,Jeremie Boga
season,FWL,28,6,39,2034,5.111232029274106,6,5.038571942597628,34,2023,Nice,1,0,6,5.111232029274106,13.020861614495516,6.126380542293191,3544,Jeremie Boga
season,Sub,23,2,13,759,1.5423539131879807,5,3.054135125130415,34,2022,Atalanta,0,0,2,1.5423539131879807,6.9394093453884125,4.329142197966576,3544,Jeremie Boga
season,Sub,15,0,21,757,1.5496358657255769,0,1.4525639154016972,20,2021,Atalanta,0,0,0,1.5496358657255769,4.436634507030249,2.2352030016481876,3544,Jeremie Boga
season,AML,12,0,15,672,0.90536168217659,2,1.0215622838586569,7,2021,Sassuolo,0,0,0,0.90536168217659,2.753613781183958,0.9820779077708721,3544,Jeremie Boga
season,Sub,27,4,32,1785,4.477025544270873,2,1.1497488226741552,11,2020,Sassuolo,0,0,4,4.477025544270873,7.505355596542358,2.8865710580721498,3544,Jeremie Boga
season,FW,34,11,57,2536,4.567409997805953,2,3.224501945078373,34,2019,Sassuolo,0,0,11,4.567409997805953,11.07051096856594,5.21479844301939,3544,Jeremie Boga
season,Sub,25,3,27,1439,3.3154163230210543,1,0.9178848061710596,17,2018,Sassuolo,0,0,3,3.3154163230210543,5.366726189851761,1.4033574862405658,3544,Jeremie Boga
season,AMC,1,0,0,17,0,0,0,0,2017,Chelsea,0,0,0,0,0,0,3544,Jeremie Boga
season,AMC,26,2,29,1448,2.162444987334311,1,0.9019273016601801,13,2016,Granada,0,0,2,2.162444987334311,3.675846178084612,1.5190692767500877,3544,Jeremie Boga
season,Sub,27,2,22,944,2.136691039428115,1,1.7875893097370863,12,2015,Rennes,0,0,2,2.136691039428115,3.949973402544856,1.7403907235711813,3544,Jeremie Boga
