group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DC,33,0,16,2882,1.6593082277104259,1,0.5809159595519304,6,2025,Fulham,7,1,0,1.6593082277104259,9.259830322116613,8.9278842844069,6314,Joachim Andersen
season,DC,29,0,19,2588,0.8529450781643391,0,0.280512185767293,4,2024,Fulham,6,1,0,0.8529450781643391,10.526889313943684,10.298371067270637,6314,Joachim Andersen
season,DC,1,0,1,90,0.03229977563023567,0,0,0,2024,Crystal Palace,1,0,0,0.03229977563023567,0.14569972455501556,0.14569972455501556,6314,Joachim Andersen
season,DC,38,2,21,3420,2.444138385821134,3,2.8891019374132156,21,2023,Crystal Palace,7,0,2,2.444138385821134,10.297365324571729,9.6244976837188,6314,Joachim Andersen
season,DC,32,1,22,2786,1.8502881033346057,0,1.4228478781878948,12,2022,Crystal Palace,8,0,1,1.8502881033346057,5.73883250541985,4.774972975254059,6314,Joachim Andersen
season,Sub,34,0,8,2917,0.48417360056191683,3,1.383201688528061,18,2021,Crystal Palace,4,0,0,0.48417360056191683,8.210467763245106,8.000136675313115,6314,Joachim Andersen
season,DC,31,1,13,2732,1.3567860033363104,1,0.45167968329042196,8,2020,Fulham,7,1,1,1.3567860033363104,6.673856432549655,6.54764090757817,6314,Joachim Andersen
season,Sub,3,0,5,190,0.4811040014028549,0,0,0,2020,Lyon,1,0,0,0.4811040014028549,0.3937036991119385,0.36298470199108124,6314,Joachim Andersen
season,DC,18,1,10,1531,1.0260644173249602,0,0.1164718009531498,4,2019,Lyon,3,0,1,1.0260644173249602,4.203953409567475,4.070372387766838,6314,Joachim Andersen
season,DC,32,0,13,2880,0.8196714231744409,1,0.6729915924370289,8,2018,Sampdoria,7,0,0,0.8196714231744409,7.996095586568117,7.436741632409394,6314,Joachim Andersen
season,Sub,7,0,3,544,0.0662805987522006,0,0,0,2017,Sampdoria,0,0,0,0.0662805987522006,1.526719618588686,1.526719618588686,6314,Joachim Andersen
