group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,2,0,0,88,0,0,0.019946100190281868,1,2014,Crystal Palace,0,0,0,0,0.019946100190281868,0.019946100190281868,4531,Stuart O&#039;Keefe
