group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,33,5,39,2556,6.2188606932759285,3,3.847439743578434,23,2025,Manchester City,5,0,5,6.2188606932759285,20.586688136681914,14.651449631899595,11592,Nico O&#039;Reilly
season,Sub,9,2,8,526,1.0966674238443375,0,0.26054514944553375,4,2024,Manchester City,0,0,2,1.0966674238443375,2.7525365091860294,1.6519679110497236,11592,Nico O&#039;Reilly
