group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,33,1,27,2231,3.426698351278901,6,3.6678730603307486,42,2024,Manchester City,1,0,1,3.426698351278901,19.306594289839268,14.603720467537642,314,Ilkay Gündogan
season,AML,36,5,43,3014,7.261162165552378,9,10.576679192483425,97,2023,Barcelona,5,0,4,5.774606849998236,30.591652281582355,20.01150991767645,314,Ilkay Gündogan
season,MC,31,8,54,2369,7.842695340514183,4,3.444544769823551,37,2022,Manchester City,0,0,8,7.081526502966881,23.573771215975285,15.498776016756892,314,Ilkay Gündogan
season,MC,27,8,55,1852,9.720699042081833,4,4.720962079241872,37,2021,Manchester City,1,0,8,9.720699042081833,21.329152438789606,8.763398695737123,314,Ilkay Gündogan
season,Sub,28,13,54,2033,9.566889390349388,2,3.8162214383482933,42,2020,Manchester City,1,0,12,8.044548198580742,19.286807842552662,10.148369457572699,314,Ilkay Gündogan
season,Sub,31,2,32,2006,4.346704069525003,1,2.919196816161275,34,2019,Manchester City,7,0,1,2.8244022112339735,19.26157533749938,15.24622729793191,314,Ilkay Gündogan
season,DMC,31,6,43,2133,4.213995475322008,3,4.967496044933796,43,2018,Manchester City,3,0,6,4.213995475322008,19.06554689258337,15.749675698578358,314,Ilkay Gündogan
season,Sub,30,4,35,1504,3.583664510399103,1,2.348830319941044,21,2017,Manchester City,3,0,3,2.8224959895014763,14.065661202184856,10.724260763265193,314,Ilkay Gündogan
season,DMC,10,3,16,717,1.921189139597118,1,0.9761678762733936,12,2016,Manchester City,0,0,3,1.921189139597118,6.541459213942289,4.147721093147993,314,Ilkay Gündogan
season,MC,25,1,50,1998,3.7826455179601908,3,4.097148354165256,25,2015,Borussia Dortmund,1,0,1,3.7826455179601908,24.36606289446354,19.132661495357752,314,Ilkay Gündogan
season,DMC,23,3,40,1913,2.229732790030539,4,3.229163646697998,28,2014,Borussia Dortmund,2,0,3,2.229732790030539,12.495804113335907,9.18923361133784,314,Ilkay Gündogan
