group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,MC,16,0,6,739,0.5159941166639328,1,0.32606109976768494,7,2015,Bournemouth,2,0,0,0.5159941166639328,1.7338117398321629,1.0917980093508959,472,Eunan O&#039;Kane
