id,isResult,h,a,goals,xG,datetime,forecast,season,league
10643,True,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '4', 'a': '0'}","{'h': '3.46292', 'a': '0.234157'}",2018-08-10 21:45:00,"{'w': '0.9749', 'd': '0.0211', 'l': '0.004'}",2018,Ligue_1
10644,True,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': '1', 'a': '3'}","{'h': '1.22055', 'a': '2.8413'}",2018-08-11 18:00:00,"{'w': '0.0729', 'd': '0.1355', 'l': '0.7916'}",2018,Ligue_1
10645,True,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '0', 'a': '1'}","{'h': '1.03263', 'a': '0.26742'}",2018-08-11 21:00:00,"{'w': '0.5692', 'd': '0.3397', 'l': '0.0911'}",2018,Ligue_1
10646,True,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '181', 'title': 'Dijon', 'short_title': 'DJN'}","{'h': '1', 'a': '2'}","{'h': '1.34076', 'a': '1.94817'}",2018-08-11 21:00:00,"{'w': '0.204', 'd': '0.2466', 'l': '0.5494'}",2018,Ligue_1
10647,True,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '235', 'title': 'Nimes', 'short_title': 'NIM'}","{'h': '3', 'a': '4'}","{'h': '2.62438', 'a': '1.21376'}",2018-08-11 21:00:00,"{'w': '0.7049', 'd': '0.1712', 'l': '0.1239'}",2018,Ligue_1
10648,True,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '3', 'a': '1'}","{'h': '1.88164', 'a': '0.447458'}",2018-08-11 21:00:00,"{'w': '0.7604', 'd': '0.1828', 'l': '0.0568'}",2018,Ligue_1
10649,True,"{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'id': '169', 'title': 'Guingamp', 'short_title': 'GUI'}","{'h': '2', 'a': '1'}","{'h': '0.934842', 'a': '1.37217'}",2018-08-11 21:00:00,"{'w': '0.2128', 'd': '0.2989', 'l': '0.4883'}",2018,Ligue_1
10650,True,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'h': '2', 'a': '0'}","{'h': '1.30809', 'a': '0.286084'}",2018-08-12 16:00:00,"{'w': '0.6621', 'd': '0.2674', 'l': '0.0705'}",2018,Ligue_1
10651,True,"{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'h': '0', 'a': '2'}","{'h': '0.0853905', 'a': '1.32715'}",2018-08-12 18:00:00,"{'w': '0.0143', 'd': '0.1765', 'l': '0.8092'}",2018,Ligue_1
10652,True,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '165', 'title': 'Caen', 'short_title': 'CAE'}","{'h': '3', 'a': '0'}","{'h': '3.34692', 'a': '0.189346'}",2018-08-12 22:00:00,"{'w': '0.9894', 'd': '0.0099', 'l': '0.0007'}",2018,Ligue_1
10653,True,"{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '1', 'a': '0'}","{'h': '0.677345', 'a': '0.977973'}",2018-08-17 21:45:00,"{'w': '0.2462', 'd': '0.3489', 'l': '0.4049'}",2018,Ligue_1
10654,True,"{'id': '169', 'title': 'Guingamp', 'short_title': 'GUI'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': '1', 'a': '3'}","{'h': '1.3524', 'a': '2.62399'}",2018-08-18 18:00:00,"{'w': '0.1246', 'd': '0.1829', 'l': '0.6925'}",2018,Ligue_1
10655,True,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'h': '0', 'a': '0'}","{'h': '1.62023', 'a': '0.580405'}",2018-08-18 21:00:00,"{'w': '0.6904', 'd': '0.2162', 'l': '0.0934'}",2018,Ligue_1
10656,True,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '1', 'a': '0'}","{'h': '0.390542', 'a': '0.349744'}",2018-08-18 21:00:00,"{'w': '0.2485', 'd': '0.5415', 'l': '0.21'}",2018,Ligue_1
10657,True,"{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '1', 'a': '2'}","{'h': '1.11001', 'a': '0.308208'}",2018-08-18 21:00:00,"{'w': '0.6584', 'd': '0.275', 'l': '0.0666'}",2018,Ligue_1
10658,True,"{'id': '165', 'title': 'Caen', 'short_title': 'CAE'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '1', 'a': '1'}","{'h': '1.20052', 'a': '0.568951'}",2018-08-18 21:00:00,"{'w': '0.5785', 'd': '0.2941', 'l': '0.1274'}",2018,Ligue_1
10659,True,"{'id': '181', 'title': 'Dijon', 'short_title': 'DJN'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '2', 'a': '0'}","{'h': '2.95975', 'a': '0.228631'}",2018-08-18 21:00:00,"{'w': '0.9654', 'd': '0.0308', 'l': '0.0038'}",2018,Ligue_1
10660,True,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'h': '1', 'a': '1'}","{'h': '0.626045', 'a': '0.329551'}",2018-08-19 16:00:00,"{'w': '0.3779', 'd': '0.4651', 'l': '0.157'}",2018,Ligue_1
10661,True,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'h': '2', 'a': '1'}","{'h': '1.27761', 'a': '0.784815'}",2018-08-19 18:00:00,"{'w': '0.5025', 'd': '0.2987', 'l': '0.1988'}",2018,Ligue_1
10662,True,"{'id': '235', 'title': 'Nimes', 'short_title': 'NIM'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '3', 'a': '1'}","{'h': '1.63136', 'a': '0.967387'}",2018-08-19 22:00:00,"{'w': '0.5442', 'd': '0.2724', 'l': '0.1834'}",2018,Ligue_1
10663,True,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'h': '2', 'a': '0'}","{'h': '1.24291', 'a': '0.393592'}",2018-08-24 21:45:00,"{'w': '0.5926', 'd': '0.294', 'l': '0.1134'}",2018,Ligue_1
10664,True,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '3', 'a': '1'}","{'h': '2.03223', 'a': '1.5059'}",2018-08-25 18:00:00,"{'w': '0.5045', 'd': '0.2564', 'l': '0.2391'}",2018,Ligue_1
10665,True,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '181', 'title': 'Dijon', 'short_title': 'DJN'}","{'h': '0', 'a': '4'}","{'h': '1.7067', 'a': '1.94227'}",2018-08-25 21:00:00,"{'w': '0.3039', 'd': '0.2607', 'l': '0.4354'}",2018,Ligue_1
10666,True,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '235', 'title': 'Nimes', 'short_title': 'NIM'}","{'h': '1', 'a': '0'}","{'h': '2.72202', 'a': '0.486732'}",2018-08-25 21:00:00,"{'w': '0.9208', 'd': '0.0634', 'l': '0.0158'}",2018,Ligue_1
10667,True,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'h': '0', 'a': '0'}","{'h': '0.417545', 'a': '0.245117'}",2018-08-25 21:00:00,"{'w': '0.2784', 'd': '0.5648', 'l': '0.1568'}",2018,Ligue_1
10668,True,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '165', 'title': 'Caen', 'short_title': 'CAE'}","{'h': '1', 'a': '1'}","{'h': '1.89955', 'a': '0.635046'}",2018-08-25 21:00:00,"{'w': '0.7423', 'd': '0.1986', 'l': '0.0591'}",2018,Ligue_1
10669,True,"{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '4', 'a': '1'}","{'h': '2.18312', 'a': '0.700141'}",2018-08-25 21:00:00,"{'w': '0.7858', 'd': '0.1584', 'l': '0.0558'}",2018,Ligue_1
10670,True,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '169', 'title': 'Guingamp', 'short_title': 'GUI'}","{'h': '3', 'a': '0'}","{'h': '1.70571', 'a': '0.563755'}",2018-08-26 16:00:00,"{'w': '0.7039', 'd': '0.2075', 'l': '0.0886'}",2018,Ligue_1
10671,True,"{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': '2', 'a': '1'}","{'h': '2.22891', 'a': '0.557262'}",2018-08-26 18:00:00,"{'w': '0.8472', 'd': '0.12', 'l': '0.0328'}",2018,Ligue_1
10672,True,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '2', 'a': '2'}","{'h': '1.03242', 'a': '1.67594'}",2018-08-26 22:00:00,"{'w': '0.1196', 'd': '0.3095', 'l': '0.5709'}",2018,Ligue_1
10673,True,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '0', 'a': '1'}","{'h': '1.93732', 'a': '0.413102'}",2018-08-31 21:45:00,"{'w': '0.7763', 'd': '0.1713', 'l': '0.0524'}",2018,Ligue_1
10674,True,"{'id': '235', 'title': 'Nimes', 'short_title': 'NIM'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': '2', 'a': '4'}","{'h': '1.1751', 'a': '2.55182'}",2018-09-01 15:00:00,"{'w': '0.0823', 'd': '0.1712', 'l': '0.7465'}",2018,Ligue_1
10675,True,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'h': '1', 'a': '0'}","{'h': '0.762905', 'a': '1.51191'}",2018-09-01 18:00:00,"{'w': '0.1009', 'd': '0.3257', 'l': '0.5734'}",2018,Ligue_1
10676,True,"{'id': '181', 'title': 'Dijon', 'short_title': 'DJN'}","{'id': '165', 'title': 'Caen', 'short_title': 'CAE'}","{'h': '0', 'a': '2'}","{'h': '0.904946', 'a': '1.24948'}",2018-09-01 18:00:00,"{'w': '0.2214', 'd': '0.3142', 'l': '0.4644'}",2018,Ligue_1
10677,True,"{'id': '169', 'title': 'Guingamp', 'short_title': 'GUI'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '1', 'a': '2'}","{'h': '2.05332', 'a': '1.02165'}",2018-09-01 18:00:00,"{'w': '0.6162', 'd': '0.2267', 'l': '0.1571'}",2018,Ligue_1
10678,True,"{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '0', 'a': '1'}","{'h': '1.01568', 'a': '0.469098'}",2018-09-01 18:00:00,"{'w': '0.4954', 'd': '0.3476', 'l': '0.157'}",2018,Ligue_1
10679,True,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '2', 'a': '3'}","{'h': '1.42569', 'a': '1.29618'}",2018-09-01 18:00:00,"{'w': '0.3958', 'd': '0.291', 'l': '0.3132'}",2018,Ligue_1
10680,True,"{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'h': '0', 'a': '0'}","{'h': '0.737428', 'a': '0.325126'}",2018-09-02 13:00:00,"{'w': '0.4122', 'd': '0.4393', 'l': '0.1485'}",2018,Ligue_1
10681,True,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'h': '2', 'a': '0'}","{'h': '2.64705', 'a': '0.448128'}",2018-09-02 15:00:00,"{'w': '0.8921', 'd': '0.0855', 'l': '0.0224'}",2018,Ligue_1
10682,True,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '2', 'a': '3'}","{'h': '1.85881', 'a': '1.82074'}",2018-09-02 19:00:00,"{'w': '0.3843', 'd': '0.2684', 'l': '0.3473'}",2018,Ligue_1
10690,True,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '2', 'a': '1'}","{'h': '1.43287', 'a': '1.04178'}",2018-09-14 17:00:00,"{'w': '0.4396', 'd': '0.3147', 'l': '0.2457'}",2018,Ligue_1
10691,True,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'h': '4', 'a': '0'}","{'h': '2.6433', 'a': '0.8923'}",2018-09-14 18:45:00,"{'w': '0.8089', 'd': '0.1369', 'l': '0.0542'}",2018,Ligue_1
10685,True,"{'id': '165', 'title': 'Caen', 'short_title': 'CAE'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '2', 'a': '2'}","{'h': '1.82361', 'a': '1.00941'}",2018-09-15 15:00:00,"{'w': '0.6145', 'd': '0.2412', 'l': '0.1443'}",2018,Ligue_1
10683,True,"{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'h': '2', 'a': '3'}","{'h': '1.44867', 'a': '2.81999'}",2018-09-15 18:00:00,"{'w': '0.0946', 'd': '0.1774', 'l': '0.728'}",2018,Ligue_1
10686,True,"{'id': '181', 'title': 'Dijon', 'short_title': 'DJN'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '1', 'a': '3'}","{'h': '1.2955', 'a': '1.54749'}",2018-09-15 18:00:00,"{'w': '0.2804', 'd': '0.295', 'l': '0.4246'}",2018,Ligue_1
10688,True,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'h': '1', 'a': '1'}","{'h': '0.344069', 'a': '0.756661'}",2018-09-15 18:00:00,"{'w': '0.1364', 'd': '0.3984', 'l': '0.4652'}",2018,Ligue_1
10692,True,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': '1', 'a': '1'}","{'h': '1.04734', 'a': '0.411114'}",2018-09-15 18:00:00,"{'w': '0.5354', 'd': '0.3323', 'l': '0.1323'}",2018,Ligue_1
10689,True,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '0', 'a': '0'}","{'h': '0.822305', 'a': '0.426507'}",2018-09-16 13:00:00,"{'w': '0.4317', 'd': '0.3972', 'l': '0.1711'}",2018,Ligue_1
10684,True,"{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'id': '235', 'title': 'Nimes', 'short_title': 'NIM'}","{'h': '3', 'a': '3'}","{'h': '0.987408', 'a': '1.4185'}",2018-09-16 15:00:00,"{'w': '0.2279', 'd': '0.2839', 'l': '0.4882'}",2018,Ligue_1
10687,True,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '169', 'title': 'Guingamp', 'short_title': 'GUI'}","{'h': '4', 'a': '0'}","{'h': '2.10486', 'a': '0.14654'}",2018-09-16 19:00:00,"{'w': '0.8986', 'd': '0.0913', 'l': '0.0101'}",2018,Ligue_1
10696,True,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '235', 'title': 'Nimes', 'short_title': 'NIM'}","{'h': '1', 'a': '1'}","{'h': '1.71296', 'a': '0.776658'}",2018-09-21 18:45:00,"{'w': '0.6268', 'd': '0.2466', 'l': '0.1266'}",2018,Ligue_1
10695,True,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '2', 'a': '1'}","{'h': '0.703161', 'a': '1.2322'}",2018-09-22 15:00:00,"{'w': '0.1825', 'd': '0.3', 'l': '0.5175'}",2018,Ligue_1
10693,True,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '0', 'a': '0'}","{'h': '0.613569', 'a': '0.419431'}",2018-09-22 18:00:00,"{'w': '0.3486', 'd': '0.4444', 'l': '0.207'}",2018,Ligue_1
10697,True,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '1', 'a': '0'}","{'h': '1.67209', 'a': '0.311974'}",2018-09-22 18:00:00,"{'w': '0.7927', 'd': '0.1668', 'l': '0.0405'}",2018,Ligue_1
10698,True,"{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'id': '181', 'title': 'Dijon', 'short_title': 'DJN'}","{'h': '0', 'a': '0'}","{'h': '1.06301', 'a': '0.154099'}",2018-09-22 18:00:00,"{'w': '0.6449', 'd': '0.3106', 'l': '0.0445'}",2018,Ligue_1
10700,True,"{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'id': '165', 'title': 'Caen', 'short_title': 'CAE'}","{'h': '2', 'a': '1'}","{'h': '3.12231', 'a': '0.307587'}",2018-09-22 18:00:00,"{'w': '0.9717', 'd': '0.0253', 'l': '0.003'}",2018,Ligue_1
10701,True,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'h': '3', 'a': '1'}","{'h': '1.07472', 'a': '0.672883'}",2018-09-22 18:00:00,"{'w': '0.4605', 'd': '0.351', 'l': '0.1885'}",2018,Ligue_1
10699,True,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': '1', 'a': '3'}","{'h': '1.29214', 'a': '1.57303'}",2018-09-23 13:00:00,"{'w': '0.269', 'd': '0.2903', 'l': '0.4407'}",2018,Ligue_1
10694,True,"{'id': '169', 'title': 'Guingamp', 'short_title': 'GUI'}","{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'h': '1', 'a': '3'}","{'h': '2.05919', 'a': '0.812676'}",2018-09-23 15:00:00,"{'w': '0.7165', 'd': '0.1919', 'l': '0.0916'}",2018,Ligue_1
10702,True,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '4', 'a': '2'}","{'h': '2.17661', 'a': '0.799911'}",2018-09-23 19:00:00,"{'w': '0.7379', 'd': '0.1803', 'l': '0.0818'}",2018,Ligue_1
10708,True,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '0', 'a': '1'}","{'h': '0.64811', 'a': '0.353164'}",2018-09-25 17:00:00,"{'w': '0.3986', 'd': '0.4429', 'l': '0.1585'}",2018,Ligue_1
10709,True,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '1', 'a': '2'}","{'h': '0.867099', 'a': '1.50808'}",2018-09-25 17:00:00,"{'w': '0.1899', 'd': '0.2736', 'l': '0.5365'}",2018,Ligue_1
10712,True,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'h': '2', 'a': '3'}","{'h': '1.09674', 'a': '2.23179'}",2018-09-25 19:00:00,"{'w': '0.1218', 'd': '0.1972', 'l': '0.681'}",2018,Ligue_1
10703,True,"{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '2', 'a': '1'}","{'h': '0.730869', 'a': '1.83024'}",2018-09-26 17:00:00,"{'w': '0.1154', 'd': '0.2127', 'l': '0.6719'}",2018,Ligue_1
