team,team_id,season,league,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
Bayern Munich,117,2021,Bundesliga,a,2.91794,1.98777,2.91794,1.98777,"{'att': 154, 'def': 18}","{'att': 365, 'def': 33}",17,7,1,1,1.9867,d,2021-08-13 18:30:00,0,1,0,1,0.9301700000000002
Bayern Munich,117,2021,Bundesliga,h,3.08002,0.957893,3.08002,0.957893,"{'att': 234, 'def': 26}","{'att': 346, 'def': 36}",6,1,3,2,2.6723,w,2021-08-22 15:30:00,1,0,0,3,2.1221270000000003
Bayern Munich,117,2021,Bundesliga,h,4.25513,0.575566,4.25513,0.575566,"{'att': 229, 'def': 26}","{'att': 359, 'def': 16}",23,2,5,0,2.9501,w,2021-08-28 16:30:00,1,0,0,3,3.679564
Bayern Munich,117,2021,Bundesliga,a,4.30091,0.347898,3.54314,0.347898,"{'att': 227, 'def': 19}","{'att': 242, 'def': 25}",13,7,4,1,2.9867999999999997,w,2021-09-11 16:30:00,1,0,0,3,3.1952420000000004
Bayern Munich,117,2021,Bundesliga,h,6.88189,1.23312,6.88189,1.23312,"{'att': 151, 'def': 19}","{'att': 373, 'def': 22}",17,2,7,0,2.9983999999999997,w,2021-09-18 13:30:00,1,0,0,3,5.648770000000001
Bayern Munich,117,2021,Bundesliga,a,0.677915,0.655908,0.677915,0.655908,"{'att': 153, 'def': 17}","{'att': 414, 'def': 37}",3,2,3,1,1.2939,w,2021-09-24 18:30:00,1,0,0,3,0.022007
Bayern Munich,117,2021,Bundesliga,h,2.18047,0.389616,2.18047,0.389616,"{'att': 138, 'def': 23}","{'att': 401, 'def': 12}",21,2,1,2,2.6546,l,2021-10-03 15:30:00,0,0,1,0,1.7908540000000002
Bayern Munich,117,2021,Bundesliga,a,3.44913,0.729378,3.44913,0.729378,"{'att': 307, 'def': 33}","{'att': 343, 'def': 13}",20,6,5,1,2.7936,w,2021-10-17 13:30:00,1,0,0,3,2.7197519999999997
Bayern Munich,117,2021,Bundesliga,h,3.31148,0.446465,3.31148,0.446465,"{'att': 239, 'def': 13}","{'att': 413, 'def': 27}",6,1,4,0,2.8672999999999997,w,2021-10-23 13:30:00,1,0,0,3,2.865015
Bayern Munich,117,2021,Bundesliga,a,3.14739,0.744794,2.38962,0.744794,"{'att': 223, 'def': 16}","{'att': 384, 'def': 14}",14,5,5,2,2.8477999999999994,w,2021-10-30 13:30:00,1,0,0,3,1.644826
Bayern Munich,117,2021,Bundesliga,h,3.16849,0.910798,3.16849,0.910798,"{'att': 158, 'def': 10}","{'att': 417, 'def': 31}",18,5,2,1,2.689,w,2021-11-06 14:30:00,1,0,0,3,2.2576919999999996
Bayern Munich,117,2021,Bundesliga,a,1.24258,0.614461,1.24258,0.614461,"{'att': 74, 'def': 16}","{'att': 427, 'def': 16}",21,3,1,2,1.8495,l,2021-11-19 19:30:00,0,0,1,0,0.628119
Bayern Munich,117,2021,Bundesliga,h,2.67728,0.385377,2.67728,0.385377,"{'att': 129, 'def': 21}","{'att': 390, 'def': 13}",22,2,1,0,2.7346999999999997,w,2021-11-27 17:30:00,1,0,0,3,2.291903
Bayern Munich,117,2021,Bundesliga,a,2.42143,1.43058,1.66365,1.43058,"{'att': 258, 'def': 25}","{'att': 285, 'def': 26}",15,10,3,2,2.0827,w,2021-12-04 17:30:00,1,0,0,3,0.2330700000000001
Bayern Munich,117,2021,Bundesliga,h,1.78613,0.872668,1.78613,0.872668,"{'att': 172, 'def': 26}","{'att': 406, 'def': 25}",11,5,2,1,2.0588,w,2021-12-11 14:30:00,1,0,0,3,0.913462
Bayern Munich,117,2021,Bundesliga,a,4.98146,1.04709,4.98146,1.04709,"{'att': 258, 'def': 22}","{'att': 411, 'def': 30}",17,7,5,0,2.9335,w,2021-12-14 17:30:00,1,0,0,3,3.9343700000000004
