group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DMR,12,0,6,843,0.20426762104034424,2,0.6003383956849575,3,2023,Nottingham Forest,2,0,0,0.20426762104034424,2.7418938018381596,2.1127189621329308,3600,Serge Aurier
season,Sub,24,1,9,1958,0.6691436963155866,0,0.802479786798358,10,2022,Nottingham Forest,2,0,1,0.6691436963155866,3.0493084993213415,2.7344142459332943,3600,Serge Aurier
season,Sub,19,0,11,993,0.7485052943229675,1,0.9090102128684521,6,2021,Villarreal,4,0,0,0.7485052943229675,9.007555840536952,8.569230483844876,3600,Serge Aurier
season,DR,19,2,15,1619,1.4752713814377785,3,3.7193957716226578,17,2020,Tottenham,0,0,2,1.4752713814377785,8.711730375885963,5.293094374239445,3600,Serge Aurier
season,DR,33,1,13,2716,0.48477480188012123,5,3.6023106314241886,33,2019,Tottenham,2,1,1,0.48477480188012123,10.132185474038124,6.7963657062500715,3600,Serge Aurier
season,DR,8,0,4,566,0.1369271967560053,2,1.259202066808939,6,2018,Tottenham,1,0,0,0.1369271967560053,3.3229669220745564,2.508417584002018,3600,Serge Aurier
season,Sub,17,2,15,1432,0.7677816124632955,2,2.6423257868736982,15,2017,Tottenham,1,1,2,0.7677816124632955,6.452097095549107,4.345897011458874,3600,Serge Aurier
season,DR,22,0,23,1830,3.4841269236057997,3,3.0987089900299907,24,2016,Paris Saint Germain,3,1,0,3.4841269236057997,7.570713870227337,5.508281953632832,3600,Serge Aurier
season,DR,21,2,22,1887,3.1590916253626347,2,1.9380644261837006,13,2015,Paris Saint Germain,8,0,2,3.1590916253626347,10.36529104411602,8.909470703452826,3600,Serge Aurier
season,Sub,14,0,7,1133,0.4473774991929531,5,3.444279952906072,16,2014,Paris Saint Germain,2,0,0,0.4473774991929531,7.728782795369625,6.927717309445143,3600,Serge Aurier
