id,isResult,h,a,goals,xG,datetime,forecast,season,league
10349,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '1', 'a': '1'}","{'h': '1.7521', 'a': '1.31189'}",2018-09-01 13:30:00,"{'w': '0.4745', 'd': '0.2737', 'l': '0.2518'}",2018,Bundesliga
10350,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '3', 'a': '1'}","{'h': '3.48013', 'a': '1.53718'}",2018-09-01 13:30:00,"{'w': '0.8078', 'd': '0.1216', 'l': '0.0706'}",2018,Bundesliga
10351,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '1', 'a': '3'}","{'h': '0.877655', 'a': '2.13508'}",2018-09-01 13:30:00,"{'w': '0.1049', 'd': '0.1864', 'l': '0.7087'}",2018,Bundesliga
10352,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '0', 'a': '3'}","{'h': '0.0990837', 'a': '1.71434'}",2018-09-01 16:30:00,"{'w': '0.0187', 'd': '0.1863', 'l': '0.795'}",2018,Bundesliga
10353,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '233', 'title': 'Fortuna Duesseldorf', 'short_title': 'FOR'}","{'h': '1', 'a': '1'}","{'h': '2.25033', 'a': '1.43691'}",2018-09-02 13:30:00,"{'w': '0.5713', 'd': '0.2212', 'l': '0.2075'}",2018,Bundesliga
10354,True,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'h': '0', 'a': '2'}","{'h': '1.59561', 'a': '0.566284'}",2018-09-02 16:00:00,"{'w': '0.669', 'd': '0.2418', 'l': '0.0892'}",2018,Bundesliga
10355,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '3', 'a': '1'}","{'h': '1.95503', 'a': '0.199314'}",2018-09-14 18:30:00,"{'w': '0.929', 'd': '0.0656', 'l': '0.0054'}",2018,Bundesliga
10356,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '128', 'title': 'Hannover 96', 'short_title': 'HAN'}","{'h': '3', 'a': '2'}","{'h': '2.35222', 'a': '0.950644'}",2018-09-15 13:30:00,"{'w': '0.7334', 'd': '0.1636', 'l': '0.103'}",2018,Bundesliga
10357,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '2', 'a': '1'}","{'h': '2.81187', 'a': '0.736371'}",2018-09-15 13:30:00,"{'w': '0.8412', 'd': '0.1128', 'l': '0.046'}",2018,Bundesliga
10358,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'h': '2', 'a': '2'}","{'h': '2.23932', 'a': '0.590795'}",2018-09-15 13:30:00,"{'w': '0.8233', 'd': '0.1325', 'l': '0.0442'}",2018,Bundesliga
10359,True,"{'id': '233', 'title': 'Fortuna Duesseldorf', 'short_title': 'FOR'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '2', 'a': '1'}","{'h': '1.78366', 'a': '2.19977'}",2018-09-15 13:30:00,"{'w': '0.2667', 'd': '0.2762', 'l': '0.4571'}",2018,Bundesliga
10360,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '3', 'a': '1'}","{'h': '1.40345', 'a': '0.784725'}",2018-09-15 13:30:00,"{'w': '0.508', 'd': '0.3518', 'l': '0.1402'}",2018,Bundesliga
10361,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '2', 'a': '1'}","{'h': '1.4002', 'a': '0.729351'}",2018-09-15 16:30:00,"{'w': '0.554', 'd': '0.2723', 'l': '0.1737'}",2018,Bundesliga
10362,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '234', 'title': 'Nuernberg', 'short_title': 'NUE'}","{'h': '1', 'a': '1'}","{'h': '0.700449', 'a': '0.514375'}",2018-09-16 13:30:00,"{'w': '0.3524', 'd': '0.4093', 'l': '0.2383'}",2018,Bundesliga
10363,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '3', 'a': '3'}","{'h': '1.20784', 'a': '1.19724'}",2018-09-16 16:00:00,"{'w': '0.3106', 'd': '0.3454', 'l': '0.344'}",2018,Bundesliga
10364,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '233', 'title': 'Fortuna Duesseldorf', 'short_title': 'FOR'}","{'h': '0', 'a': '0'}","{'h': '1.39372', 'a': '1.23964'}",2018-09-21 18:30:00,"{'w': '0.404', 'd': '0.288', 'l': '0.308'}",2018,Bundesliga
10365,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '1', 'a': '1'}","{'h': '1.92814', 'a': '1.4456'}",2018-09-22 13:30:00,"{'w': '0.4918', 'd': '0.2605', 'l': '0.2477'}",2018,Bundesliga
10366,True,"{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '4', 'a': '2'}","{'h': '3.9572', 'a': '2.64706'}",2018-09-22 13:30:00,"{'w': '0.664', 'd': '0.1662', 'l': '0.1698'}",2018,Bundesliga
10367,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '2', 'a': '3'}","{'h': '2.11259', 'a': '1.39048'}",2018-09-22 13:30:00,"{'w': '0.5452', 'd': '0.2341', 'l': '0.2207'}",2018,Bundesliga
10368,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '1', 'a': '3'}","{'h': '0.826665', 'a': '2.26733'}",2018-09-22 13:30:00,"{'w': '0.0747', 'd': '0.1576', 'l': '0.7677'}",2018,Bundesliga
10369,True,"{'id': '234', 'title': 'Nuernberg', 'short_title': 'NUE'}","{'id': '128', 'title': 'Hannover 96', 'short_title': 'HAN'}","{'h': '2', 'a': '0'}","{'h': '1.64985', 'a': '0.557368'}",2018-09-22 13:30:00,"{'w': '0.7056', 'd': '0.2147', 'l': '0.0797'}",2018,Bundesliga
10370,True,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '0', 'a': '2'}","{'h': '0.358342', 'a': '2.58882'}",2018-09-22 16:30:00,"{'w': '0.018', 'd': '0.0647', 'l': '0.9173'}",2018,Bundesliga
10371,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '1', 'a': '0'}","{'h': '1.29357', 'a': '0.76291'}",2018-09-23 13:30:00,"{'w': '0.5024', 'd': '0.2976', 'l': '0.2'}",2018,Bundesliga
10372,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '1', 'a': '1'}","{'h': '1.80358', 'a': '1.8818'}",2018-09-23 16:00:00,"{'w': '0.3331', 'd': '0.2931', 'l': '0.3738'}",2018,Bundesliga
10373,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'h': '3', 'a': '1'}","{'h': '2.51866', 'a': '0.94148'}",2018-09-25 16:30:00,"{'w': '0.8025', 'd': '0.1422', 'l': '0.0553'}",2018,Bundesliga
10374,True,"{'id': '128', 'title': 'Hannover 96', 'short_title': 'HAN'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '1', 'a': '3'}","{'h': '2.06878', 'a': '1.98958'}",2018-09-25 18:30:00,"{'w': '0.3972', 'd': '0.2578', 'l': '0.345'}",2018,Bundesliga
10375,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '1', 'a': '0'}","{'h': '1.38048', 'a': '0.928266'}",2018-09-25 18:30:00,"{'w': '0.4886', 'd': '0.2807', 'l': '0.2307'}",2018,Bundesliga
10376,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '1', 'a': '1'}","{'h': '1.43314', 'a': '1.32512'}",2018-09-25 18:30:00,"{'w': '0.3481', 'd': '0.3514', 'l': '0.3005'}",2018,Bundesliga
10377,True,"{'id': '233', 'title': 'Fortuna Duesseldorf', 'short_title': 'FOR'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '1', 'a': '2'}","{'h': '1.75244', 'a': '1.48071'}",2018-09-26 16:30:00,"{'w': '0.41', 'd': '0.329', 'l': '0.261'}",2018,Bundesliga
10378,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '234', 'title': 'Nuernberg', 'short_title': 'NUE'}","{'h': '7', 'a': '0'}","{'h': '2.18746', 'a': '0.154216'}",2018-09-26 18:30:00,"{'w': '0.8883', 'd': '0.0977', 'l': '0.014'}",2018,Bundesliga
10379,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '2', 'a': '0'}","{'h': '3.13273', 'a': '0.640951'}",2018-09-26 18:30:00,"{'w': '0.9181', 'd': '0.0654', 'l': '0.0165'}",2018,Bundesliga
10380,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '3', 'a': '1'}","{'h': '1.5541', 'a': '1.11709'}",2018-09-26 18:30:00,"{'w': '0.4673', 'd': '0.2698', 'l': '0.2629'}",2018,Bundesliga
10381,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '0', 'a': '0'}","{'h': '0.362483', 'a': '1.19657'}",2018-09-26 18:30:00,"{'w': '0.092', 'd': '0.286', 'l': '0.622'}",2018,Bundesliga
10382,True,"{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '2', 'a': '0'}","{'h': '1.48921', 'a': '2.40599'}",2018-09-28 18:30:00,"{'w': '0.1648', 'd': '0.2304', 'l': '0.6048'}",2018,Bundesliga
10383,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '2', 'a': '1'}","{'h': '2.43649', 'a': '0.656694'}",2018-09-29 13:30:00,"{'w': '0.8143', 'd': '0.1302', 'l': '0.0555'}",2018,Bundesliga
10384,True,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '1', 'a': '0'}","{'h': '1.59406', 'a': '0.642848'}",2018-09-29 13:30:00,"{'w': '0.6439', 'd': '0.2381', 'l': '0.118'}",2018,Bundesliga
10385,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '1', 'a': '2'}","{'h': '1.77221', 'a': '1.47287'}",2018-09-29 13:30:00,"{'w': '0.4443', 'd': '0.2661', 'l': '0.2896'}",2018,Bundesliga
10386,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '2', 'a': '2'}","{'h': '0.802752', 'a': '0.849348'}",2018-09-29 13:30:00,"{'w': '0.3015', 'd': '0.3555', 'l': '0.343'}",2018,Bundesliga
10387,True,"{'id': '234', 'title': 'Nuernberg', 'short_title': 'NUE'}","{'id': '233', 'title': 'Fortuna Duesseldorf', 'short_title': 'FOR'}","{'h': '3', 'a': '0'}","{'h': '2.42225', 'a': '1.17182'}",2018-09-29 13:30:00,"{'w': '0.7149', 'd': '0.1849', 'l': '0.1002'}",2018,Bundesliga
10388,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '2', 'a': '4'}","{'h': '1.34044', 'a': '2.98145'}",2018-09-29 16:30:00,"{'w': '0.0818', 'd': '0.1432', 'l': '0.775'}",2018,Bundesliga
10389,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '128', 'title': 'Hannover 96', 'short_title': 'HAN'}","{'h': '4', 'a': '1'}","{'h': '2.76495', 'a': '0.613099'}",2018-09-30 13:30:00,"{'w': '0.9022', 'd': '0.084', 'l': '0.0138'}",2018,Bundesliga
10390,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '4', 'a': '1'}","{'h': '4.37565', 'a': '1.61825'}",2018-09-30 16:00:00,"{'w': '0.9128', 'd': '0.0608', 'l': '0.0264'}",2018,Bundesliga
10395,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '2', 'a': '0'}","{'h': '1.10209', 'a': '0.351604'}",2018-10-05 18:30:00,"{'w': '0.5709', 'd': '0.3225', 'l': '0.1066'}",2018,Bundesliga
10393,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '4', 'a': '3'}","{'h': '2.09977', 'a': '3.18937'}",2018-10-06 13:30:00,"{'w': '0.1908', 'd': '0.183', 'l': '0.6262'}",2018,Bundesliga
10396,True,"{'id': '128', 'title': 'Hannover 96', 'short_title': 'HAN'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '3', 'a': '1'}","{'h': '2.0396', 'a': '0.69495'}",2018-10-06 13:30:00,"{'w': '0.7262', 'd': '0.1847', 'l': '0.0891'}",2018,Bundesliga
10398,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'h': '0', 'a': '0'}","{'h': '1.56562', 'a': '1.00145'}",2018-10-06 13:30:00,"{'w': '0.4954', 'd': '0.2785', 'l': '0.2261'}",2018,Bundesliga
10399,True,"{'id': '233', 'title': 'Fortuna Duesseldorf', 'short_title': 'FOR'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '0', 'a': '2'}","{'h': '0.557607', 'a': '1.75802'}",2018-10-06 13:30:00,"{'w': '0.0715', 'd': '0.1978', 'l': '0.7307'}",2018,Bundesliga
10391,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '0', 'a': '3'}","{'h': '0.595523', 'a': '0.559058'}",2018-10-06 16:30:00,"{'w': '0.2917', 'd': '0.4304', 'l': '0.2779'}",2018,Bundesliga
10397,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '0', 'a': '0'}","{'h': '0.501569', 'a': '0.551906'}",2018-10-07 11:30:00,"{'w': '0.2694', 'd': '0.4424', 'l': '0.2882'}",2018,Bundesliga
10392,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '1', 'a': '2'}","{'h': '2.24067', 'a': '1.02517'}",2018-10-07 13:30:00,"{'w': '0.699', 'd': '0.2022', 'l': '0.0988'}",2018,Bundesliga
10394,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '234', 'title': 'Nuernberg', 'short_title': 'NUE'}","{'h': '6', 'a': '0'}","{'h': '3.17935', 'a': '0.394254'}",2018-10-07 16:00:00,"{'w': '0.9563', 'd': '0.0392', 'l': '0.0045'}",2018,Bundesliga
10403,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '233', 'title': 'Fortuna Duesseldorf', 'short_title': 'FOR'}","{'h': '7', 'a': '1'}","{'h': '3.51257', 'a': '0.666096'}",2018-10-19 18:30:00,"{'w': '0.9294', 'd': '0.0536', 'l': '0.017'}",2018,Bundesliga
10401,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '128', 'title': 'Hannover 96', 'short_title': 'HAN'}","{'h': '2', 'a': '2'}","{'h': '2.38988', 'a': '1.0744'}",2018-10-20 13:30:00,"{'w': '0.7144', 'd': '0.1881', 'l': '0.0975'}",2018,Bundesliga
10402,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '0', 'a': '4'}","{'h': '1.03693', 'a': '0.952768'}",2018-10-20 13:30:00,"{'w': '0.3651', 'd': '0.3331', 'l': '0.3018'}",2018,Bundesliga
10406,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '0', 'a': '0'}","{'h': '0.267706', 'a': '1.098'}",2018-10-20 13:30:00,"{'w': '0.0793', 'd': '0.3074', 'l': '0.6133'}",2018,Bundesliga
10407,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '1', 'a': '3'}","{'h': '0.815476', 'a': '2.75811'}",2018-10-20 13:30:00,"{'w': '0.0334', 'd': '0.1116', 'l': '0.855'}",2018,Bundesliga
10408,True,"{'id': '234', 'title': 'Nuernberg', 'short_title': 'NUE'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '1', 'a': '3'}","{'h': '1.11043', 'a': '2.46148'}",2018-10-20 13:30:00,"{'w': '0.0882', 'd': '0.1929', 'l': '0.7189'}",2018,Bundesliga
10400,True,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '0', 'a': '2'}","{'h': '0.966026', 'a': '0.399747'}",2018-10-20 16:30:00,"{'w': '0.5139', 'd': '0.3504', 'l': '0.1357'}",2018,Bundesliga
10405,True,"{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '1', 'a': '1'}","{'h': '0.877118', 'a': '0.427269'}",2018-10-21 13:30:00,"{'w': '0.4543', 'd': '0.3778', 'l': '0.1679'}",2018,Bundesliga
10404,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '4', 'a': '0'}","{'h': '3.00692', 'a': '0.472964'}",2018-10-21 16:00:00,"{'w': '0.9402', 'd': '0.0495', 'l': '0.0103'}",2018,Bundesliga
10414,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '3', 'a': '1'}","{'h': '1.41352', 'a': '1.14643'}",2018-10-26 18:30:00,"{'w': '0.3978', 'd': '0.3606', 'l': '0.2416'}",2018,Bundesliga
10410,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'h': '2', 'a': '2'}","{'h': '3.57277', 'a': '2.04279'}",2018-10-27 13:30:00,"{'w': '0.73', 'd': '0.1617', 'l': '0.1083'}",2018,Bundesliga
10413,True,"{'id': '128', 'title': 'Hannover 96', 'short_title': 'HAN'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '1', 'a': '2'}","{'h': '0.616434', 'a': '1.45577'}",2018-10-27 13:30:00,"{'w': '0.1179', 'd': '0.2515', 'l': '0.6306'}",2018,Bundesliga
10415,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '1', 'a': '2'}","{'h': '0.592384', 'a': '2.15695'}",2018-10-27 13:30:00,"{'w': '0.0542', 'd': '0.1697', 'l': '0.7761'}",2018,Bundesliga
10416,True,"{'id': '233', 'title': 'Fortuna Duesseldorf', 'short_title': 'FOR'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '0', 'a': '3'}","{'h': '0.245269', 'a': '1.74956'}",2018-10-27 13:30:00,"{'w': '0.028', 'd': '0.1501', 'l': '0.8219'}",2018,Bundesliga
10409,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '4', 'a': '0'}","{'h': '2.93243', 'a': '0.253449'}",2018-10-27 16:30:00,"{'w': '0.9651', 'd': '0.0314', 'l': '0.0035'}",2018,Bundesliga
10417,True,"{'id': '234', 'title': 'Nuernberg', 'short_title': 'NUE'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '1', 'a': '1'}","{'h': '0.949097', 'a': '0.998569'}",2018-10-28 11:30:00,"{'w': '0.3048', 'd': '0.3466', 'l': '0.3486'}",2018,Bundesliga
10411,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '0', 'a': '0'}","{'h': '0.760107', 'a': '0.754245'}",2018-10-28 13:30:00,"{'w': '0.3091', 'd': '0.3681', 'l': '0.3228'}",2018,Bundesliga
10412,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '2', 'a': '6'}","{'h': '1.49927', 'a': '4.07211'}",2018-10-28 16:00:00,"{'w': '0.0478', 'd': '0.0854', 'l': '0.8668'}",2018,Bundesliga
