team,team_id,season,league,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
Lille,160,2014,Ligue_1,h,1.54468,0.0571371,1.54468,0.0571371,"{'att': 83, 'def': 23}","{'att': 379, 'def': 18}",5,0,0,0,2.6417,d,2014-08-09 20:00:00,0,1,0,1,1.4875429
Lille,160,2014,Ligue_1,a,0.945961,0.273799,0.185866,0.273799,"{'att': 190, 'def': 21}","{'att': 394, 'def': 37}",1,0,1,0,2.1913,w,2014-08-15 19:30:00,1,0,0,3,-0.08793300000000001
Lille,160,2014,Ligue_1,h,0.782421,0.335937,0.782421,0.335937,"{'att': 206, 'def': 34}","{'att': 415, 'def': 14}",5,0,2,0,1.7855,w,2014-08-23 19:00:00,1,0,0,3,0.44648400000000005
Lille,160,2014,Ligue_1,a,0.209403,1.74105,0.209403,1.74105,"{'att': 282, 'def': 18}","{'att': 224, 'def': 26}",2,7,1,1,0.1353,d,2014-08-30 16:00:00,0,1,0,1,-1.531647
Lille,160,2014,Ligue_1,h,1.46293,0.987708,1.46293,0.987708,"{'att': 175, 'def': 26}","{'att': 292, 'def': 21}",2,2,2,0,1.7712,w,2014-09-14 13:00:00,1,0,0,3,0.47522200000000003
Lille,160,2014,Ligue_1,h,0.816887,0.349895,0.816887,0.349895,"{'att': 148, 'def': 22}","{'att': 273, 'def': 28}",7,3,0,0,1.7798,d,2014-09-21 13:00:00,0,1,0,1,0.466992
Lille,160,2014,Ligue_1,a,0.220894,0.86697,0.220894,0.86697,"{'att': 237, 'def': 34}","{'att': 198, 'def': 24}",5,3,0,1,0.6212,l,2014-09-24 18:00:00,0,0,1,0,-0.646076
Lille,160,2014,Ligue_1,h,0.668915,0.464606,0.668915,0.464606,"{'att': 192, 'def': 30}","{'att': 300, 'def': 24}",4,3,1,0,1.4812999999999998,w,2014-09-27 19:00:00,1,0,0,3,0.20430900000000002
Lille,160,2014,Ligue_1,a,0.368029,2.33678,0.368029,2.33678,"{'att': 242, 'def': 39}","{'att': 276, 'def': 24}",3,4,0,3,0.1306,l,2014-10-05 16:00:00,0,0,1,0,-1.9687510000000001
Lille,160,2014,Ligue_1,h,1.90889,1.14653,1.90889,1.14653,"{'att': 118, 'def': 18}","{'att': 334, 'def': 21}",8,4,1,2,1.9225,l,2014-10-18 19:00:00,0,0,1,0,0.7623599999999999
Lille,160,2014,Ligue_1,a,0.387805,2.16826,0.387805,2.16826,"{'att': 296, 'def': 22}","{'att': 209, 'def': 24}",0,8,0,2,0.2429,l,2014-10-26 13:00:00,0,0,1,0,-1.7804550000000001
Lille,160,2014,Ligue_1,h,1.57174,1.51419,0.801932,0.754099,"{'att': 202, 'def': 14}","{'att': 284, 'def': 14}",3,0,1,1,1.3743,d,2014-11-01 19:00:00,0,1,0,1,0.047833000000000014
Lille,160,2014,Ligue_1,a,0.580936,2.3767,0.580936,1.6166,"{'att': 294, 'def': 21}","{'att': 257, 'def': 16}",1,2,0,2,0.23909999999999998,l,2014-11-09 16:00:00,0,0,1,0,-1.0356640000000001
Lille,160,2014,Ligue_1,a,0.281944,1.24129,0.281944,1.24129,"{'att': 260, 'def': 20}","{'att': 249, 'def': 21}",3,3,0,1,0.4964,l,2014-11-30 13:00:00,0,0,1,0,-0.959346
Lille,160,2014,Ligue_1,h,1.32825,3.24668,1.32825,3.24668,"{'att': 346, 'def': 24}","{'att': 180, 'def': 31}",1,9,1,1,0.3181,d,2014-12-03 20:00:00,0,1,0,1,-1.91843
Lille,160,2014,Ligue_1,a,0.723394,1.18959,0.723394,1.18959,"{'att': 203, 'def': 23}","{'att': 144, 'def': 24}",4,6,1,1,0.9264000000000001,d,2014-12-07 16:00:00,0,1,0,1,-0.46619599999999994
Lille,160,2014,Ligue_1,h,2.32341,0.0757702,1.56332,0.0757702,"{'att': 167, 'def': 41}","{'att': 389, 'def': 30}",6,1,3,0,2.8843,w,2014-12-14 16:00:00,1,0,0,3,1.4875498
Lille,160,2014,Ligue_1,a,0.743826,1.30672,0.743826,1.30672,"{'att': 282, 'def': 31}","{'att': 123, 'def': 23}",5,4,1,2,0.8627,l,2014-12-21 13:00:00,0,0,1,0,-0.5628940000000001
Lille,160,2014,Ligue_1,h,0.437156,0.749129,0.437156,0.749129,"{'att': 190, 'def': 30}","{'att': 320, 'def': 32}",4,3,1,0,0.9209,w,2015-01-07 19:30:00,1,0,0,3,-0.31197300000000006
Lille,160,2014,Ligue_1,h,1.18586,0.194979,1.18586,0.194979,"{'att': 204, 'def': 26}","{'att': 331, 'def': 30}",6,1,1,0,2.3459000000000003,w,2015-01-10 19:00:00,1,0,0,3,0.9908809999999999
Lille,160,2014,Ligue_1,a,0.686454,1.54815,0.686454,1.54815,"{'att': 240, 'def': 21}","{'att': 201, 'def': 30}",5,3,0,1,0.5363,l,2015-01-17 19:00:00,0,0,1,0,-0.8616959999999999
