group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DMC,28,0,3,2162,0.1725596971809864,1,0.47872400283813477,1,2016,Sunderland,5,0,0,0.1725596971809864,1.3645214149728417,1.3645214149728417,729,John O&#039;Shea
season,DC,28,0,7,2000,0.2818367015570402,0,0.5797989964485168,1,2015,Sunderland,2,0,0,0.2818367015570402,1.7332274913787842,1.6920524910092354,729,John O&#039;Shea
season,DC,37,0,7,3270,0.5788790062069893,0,0.3453484009951353,6,2014,Sunderland,4,0,0,0.5788790062069893,4.325417224317789,4.241330426186323,729,John O&#039;Shea
