id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,player_name
316187,58,SavedShot,0.9440000152587891,0.5329999923706055,0.07250490039587021,Stephy Mavididi,a,7484,FromCorner,2019,Head,12739,Angers,Dijon,2,0,2019-08-31 18:00:00,Frederic Sammaritano,Aerial,Stephy Mavididi
317587,55,MissedShots,0.8090000152587891,0.3729999923706055,0.03324479982256889,Stephy Mavididi,h,7484,OpenPlay,2019,LeftFoot,12749,Dijon,Nimes,0,0,2019-09-14 18:00:00,,Rebound,Stephy Mavididi
317590,60,SavedShot,0.9169999694824219,0.705,0.04559610038995743,Stephy Mavididi,h,7484,OpenPlay,2019,RightFoot,12749,Dijon,Nimes,0,0,2019-09-14 18:00:00,Matheus Pereira,Pass,Stephy Mavididi
320693,24,MissedShots,0.830999984741211,0.5690000152587891,0.07401440292596817,Stephy Mavididi,a,7484,OpenPlay,2019,RightFoot,12768,Nice,Dijon,2,1,2019-09-21 18:00:00,Matheus Pereira,Pass,Stephy Mavididi
320712,80,BlockedShot,0.8080000305175781,0.45599998474121095,0.05391350015997887,Stephy Mavididi,a,7484,OpenPlay,2019,RightFoot,12768,Nice,Dijon,2,1,2019-09-21 18:00:00,Júlio Tavares,Pass,Stephy Mavididi
321549,76,MissedShots,0.8019999694824219,0.6179999923706054,0.04137200117111206,Stephy Mavididi,h,7484,OpenPlay,2019,RightFoot,12775,Dijon,Marseille,0,0,2019-09-24 17:00:00,Didier Ndong,TakeOn,Stephy Mavididi
323036,15,MissedShots,0.985999984741211,0.3990000152587891,0.07994929701089859,Stephy Mavididi,a,7484,FromCorner,2019,RightFoot,12788,Reims,Dijon,1,2,2019-09-28 18:00:00,Bruno Ecuele Manga,Rebound,Stephy Mavididi
324345,37,Goal,0.9209999847412109,0.5029999923706054,0.5154650211334229,Stephy Mavididi,h,7484,OpenPlay,2019,LeftFoot,12790,Dijon,Strasbourg,1,0,2019-10-05 19:00:00,,Rebound,Stephy Mavididi
324348,48,MissedShots,0.87,0.43400001525878906,0.11753100156784058,Stephy Mavididi,h,7484,OpenPlay,2019,RightFoot,12790,Dijon,Strasbourg,1,0,2019-10-05 19:00:00,Júlio Tavares,Pass,Stephy Mavididi
324349,59,BlockedShot,0.8640000152587891,0.6580000305175782,0.09482269734144211,Stephy Mavididi,h,7484,OpenPlay,2019,LeftFoot,12790,Dijon,Strasbourg,1,0,2019-10-05 19:00:00,,TakeOn,Stephy Mavididi
