group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,27,1,8,1260,1.4779218789190054,2,1.6724361181259155,22,2025,Alaves,6,0,1,1.4779218789190054,6.520954353734851,4.611670311540365,2308,Denis Suárez
season,Sub,21,1,10,583,1.1482871770858765,1,1.693669954314828,14,2024,Villarreal,0,0,1,1.1482871770858765,3.4056417644023895,1.5898005589842796,2308,Denis Suárez
season,Sub,4,0,1,114,0.06767070293426514,0,0.494709849357605,3,2023,Villarreal,0,0,0,0.06767070293426514,0.5971031673252583,0.05450914055109024,2308,Denis Suárez
season,Sub,18,0,4,953,0.6810945952311158,0,1.3064945377409458,16,2022,Espanyol,2,0,0,0.6810945952311158,3.707442445680499,2.872228702530265,2308,Denis Suárez
season,MC,38,4,22,2860,2.3703320268541574,5,3.7035181811079383,46,2021,Celta Vigo,4,0,4,2.3703320268541574,11.45699708443135,7.544191491790116,2308,Denis Suárez
season,MR,35,0,16,2882,0.9377253204584122,9,5.41595028527081,46,2020,Celta Vigo,10,0,0,0.9377253204584122,16.346641520038247,12.802425803616643,2308,Denis Suárez
season,AMC,26,1,20,1646,2.0759288780391216,5,5.194653080776334,42,2019,Celta Vigo,3,0,1,1.3326513059437275,6.597410196438432,2.5947831887751818,2308,Denis Suárez
season,Sub,4,0,0,59,0,0,0,0,2018,Arsenal,0,0,0,0,0.043597299605607986,0.043597299605607986,2308,Denis Suárez
season,Sub,2,0,1,17,0.38453200459480286,0,0.08538710325956345,1,2018,Barcelona,0,0,0,0.38453200459480286,0.5519601032137871,0.08204060047864914,2308,Denis Suárez
season,Sub,18,2,12,578,2.026572460308671,2,2.1335640475153923,15,2017,Barcelona,1,0,2,2.026572460308671,7.690573822706938,4.327626219019294,2308,Denis Suárez
season,MC,26,1,14,1178,1.2960689142346382,3,2.356877913698554,15,2016,Barcelona,1,0,1,1.2960689142346382,9.713666409254074,7.172111716121435,2308,Denis Suárez
season,Sub,33,4,36,2365,2.67456042021513,4,6.792320616543293,46,2015,Villarreal,3,0,4,2.67456042021513,9.391375359147787,3.1757958065718412,2308,Denis Suárez
season,AMC,31,2,32,1606,3.653517073020339,4,3.665084069594741,29,2014,Sevilla,2,0,2,3.653517073020339,8.5633849427104,3.4355011116713285,2308,Denis Suárez
